species	organ	plate	cell	ABratio	cleanReads	mpRatio	genes	nUMI	mito	avg.cor	filter	CO
human	blood	PR10_XXL_X-B-3	PR10XB3cell90	0.931813597569431	1401057	0.8683	3738	37211	0.045228561446884	1	TRUE	B cells
human	blood	PR10_XXL_X-B-3	PR10XB3cell91	0.950683434912568	374245	0.8804	2856	13464	0.0361705288175876	1	FALSE	NA
human	blood	PR10_XXL_X-B-3	PR10XB3cell92	0.841925929622092	298568	0.8254	2074	8428	0.0686995728523968	1	FALSE	NA
human	blood	PR10_XXL_X-B-3	PR10XB3cell93	0.821394910461828	147473	0.8485	2983	11405	0.0371766768960982	1	FALSE	NA
human	blood	PR10_XXL_X-B-3	PR10XB3cell94	0.965727966944383	1077431	0.8693	3927	28922	0.0523822695525897	1	TRUE	B cells
human	blood	PR10_XXL_X-B-3	PR10XB3cell95	0.987476865842607	2954852	0.8891	5800	80999	0.0581735576982432	1	FALSE	NA
human	blood	PR10_XXL_X-B-3	PR10XB3cell96	0.976015578819955	730178	0.8595	3514	23856	0.0558769282360832	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell1	0.941230965445232	1541624	0.8471	3887	22599	0.0511527058719412	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell2	0.93207849401096	1408937	0.8663	3558	20100	0.0512935323383085	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell3	0.968297919300147	1003017	0.8816	3426	16902	0.0528931487397941	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell4	0.92536363185751	993181	0.8085	2894	12937	0.0773749710133725	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell5	0.989200498527807	2522645	0.8936	4383	34803	0.0520932103554291	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell6	0.97456468285829	1939694	0.8865	3985	25312	0.0475663716814159	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell7	0.962893671166092	2549335	0.8935	4262	33140	0.0436330718165359	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell8	0.980159702782544	1802263	0.874	3907	24687	0.0571555879612752	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell9	0.945630998620203	1430067	0.8517	4026	24302	0.0460455929553123	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell10	0.931628755031196	1175062	0.8475	3283	16503	0.0654426467914925	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell11	0.981331690780061	1454262	0.8949	3937	25716	0.0389251827655934	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell12	0.908825042685786	818526	0.7701	2802	12208	0.0838794233289646	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell13	0.986185023499568	2161659	0.8916	4255	32603	0.0487071741864246	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell14	0.972090888392619	1833572	0.88	3949	25902	0.0532777391707204	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell15	0.986717941554171	2911153	0.893	5107	45859	0.0361324930766044	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell16	0.979596776346427	1884246	0.8806	4327	32765	0.0546925072485884	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell17	0.946257070321241	1399152	0.8565	3839	21069	0.0494565475342921	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell18	0.944977490625361	1466412	0.8674	3763	22090	0.0594386600271616	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell19	0.964125462355409	808992	0.8701	3234	14210	0.0528501055594652	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell20	0.913297616658655	917671	0.8159	2975	11959	0.0714106530646375	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell21	0.987750816027625	4921905	0.9008	5512	52194	0.055197915469211	1	FALSE	NA
human	blood	PR10_XXL_X-B-4	PR10XB4cell22	0.976687323130697	1946955	0.8839	4367	29889	0.0461708320786912	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell23	0.984381388287967	2555766	0.8949	4691	37442	0.0457774691522889	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell24	0.983256917987002	1653160	0.8717	4276	28721	0.0513213328226733	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell25	0.94219174299259	1403635	0.848	4043	24777	0.0552528554707995	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell26	0.961437993904524	2493455	0.883	4268	32647	0.0782307715869758	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell27	0.986424421696193	2734417	0.8926	4938	40264	0.0559308563481025	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell28	0.903727912330188	826541	0.7958	2714	10778	0.0687511597699016	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell29	0.987574496824623	2152879	0.8831	4696	35460	0.0604906937394247	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell30	0.97455890511317	1670807	0.8788	4290	27489	0.0393248208374259	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell31	0.960606080422713	840763	0.8679	3993	20952	0.0565578465063001	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell32	0.987334325812653	2326959	0.8787	5116	39655	0.0268566385071239	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell33	0.944715392029136	1600394	0.8564	3545	27154	0.0546512484348531	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell34	0.918475064127775	1235728	0.8404	3265	24699	0.0574112312239362	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell35	0.972483494171297	970385	0.8666	2954	18752	0.05044795221843	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell36	0.921798355506934	1249267	0.8428	3336	23338	0.0840689005056132	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell37	0.98501893321661	1887243	0.8887	3786	37288	0.0492115425874276	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell38	0.970438814961266	1416636	0.8762	3631	28245	0.0497079129049389	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell39	0.981986624971511	1662875	0.8873	3483	22919	0.044199136087962	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell40	0.96385241551737	883027	0.8438	3418	21054	0.0431271967322124	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell41	0.973979611200421	3688267	0.8802	5790	158553	0.0695477222127617	1	FALSE	NA
human	blood	PR10_XXL_X-B-4	PR10XB4cell42	0.95098078571067	2058348	0.8885	3938	60312	0.0435734182252288	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell43	0.958672904610723	841270	0.8831	3549	37648	0.0495112622184445	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell44	0.920490780634667	846357	0.8093	3026	22742	0.0701785243162431	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell45	0.981337873365355	1952520	0.8911	4346	75463	0.0569948186528497	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell46	0.974838453082127	2181567	0.8915	4554	74139	0.049555564547674	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell47	0.979493337737836	1809027	0.8921	4207	55062	0.0481457266354292	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell48	0.980414460809309	2031942	0.8783	4537	83399	0.0374105205098383	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell49	0.951053162408712	1668043	0.8578	4062	32558	0.0494502119294797	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell50	0.937150813144409	1592953	0.8648	3707	28513	0.0553782485182198	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell51	0.978145410698614	1342197	0.8887	3689	25970	0.0503273007316134	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell52	0.915787887563363	934331	0.8257	2670	14911	0.0838977935752129	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell53	0.962263680997242	1130064	0.8668	3715	25650	0.0782066276803119	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell54	0.975244574631458	1762029	0.887	4214	33951	0.0437395069364673	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell55	0.982897957723875	2504600	0.8934	4509	44073	0.0430876046559118	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell56	0.970548172105816	1031961	0.8496	3675	23966	0.0433530835350079	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell57	0.965509021749015	2681497	0.8855	5021	110797	0.0507865736436907	1	FALSE	NA
human	blood	PR10_XXL_X-B-4	PR10XB4cell58	0.931515387788592	1578769	0.8752	3848	61043	0.0409711187195911	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell59	0.971976336482815	854855	0.8778	3509	32809	0.0478832027797251	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell60	0.891366569314421	720281	0.7916	2899	21976	0.070668001456134	1	FALSE	NA
human	blood	PR10_XXL_X-B-4	PR10XB4cell61	0.985870126566279	3101845	0.8991	4938	114477	0.0501498117525791	1	FALSE	NA
human	blood	PR10_XXL_X-B-4	PR10XB4cell62	0.979592890172522	1991243	0.8848	4284	63216	0.0521386990635282	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell63	0.978028668926028	1910085	0.8977	4440	74298	0.0456943659317882	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell64	0.988924279231397	2576095	0.9129	4336	69479	0.028397069618158	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell65	0.959769731792096	1829010	0.8635	4391	31227	0.0462100105677779	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell66	0.944561973917127	1505058	0.8558	3727	26827	0.0495023670183025	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell67	0.973644040796738	1127885	0.8889	3493	20309	0.0355999803042986	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell68	0.899018114380407	976626	0.8199	3435	18017	0.0861963700949104	1	FALSE	NA
human	blood	PR10_XXL_X-B-4	PR10XB4cell69	0.973217757430519	1392914	0.8828	4153	28510	0.0612416695896177	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell70	0.951164499555959	744213	0.8617	3676	19700	0.0281725888324873	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell71	0.939244556247478	889974	0.8765	4198	23886	0.0560160763627229	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell72	0.981548411362147	1532471	0.8675	4028	26605	0.063785002819019	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell73	0.956813978651818	2053870	0.8653	4608	43140	0.0450857672693556	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell74	0.949319349710992	1648213	0.8717	3724	28740	0.0533054975643702	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell75	0.983475757860594	1680036	0.9021	4146	34796	0.0446890447177837	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell76	0.926218748527195	1442485	0.8573	3742	24647	0.0870694202134134	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell77	0.984619999588272	2330239	0.8907	4479	42648	0.0462389795535547	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell78	0.983530272894418	3643758	0.884	5451	71672	0.0661904230382855	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell79	0.983533815246077	2790174	0.8921	4600	39703	0.0502229050701458	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell80	0.982620563499039	1578015	0.8597	4147	30473	0.0501427493190693	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell81	0.936268204162264	1349182	0.8727	3676	36478	0.0608037721366303	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell82	0.940377955211083	1421956	0.8604	3515	51071	0.056920757376985	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell83	0.973519368413818	790731	0.8887	3157	31532	0.0482684257262464	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell84	0.91431470085527	721547	0.8192	2503	19928	0.0720092332396628	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell85	0.98683565558269	2868389	0.891	4759	123296	0.0603831430054503	1	FALSE	NA
human	blood	PR10_XXL_X-B-4	PR10XB4cell86	0.980292153365466	2237323	0.9159	3906	57655	0.043760298326251	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell87	0.977053480466098	1453478	0.8955	3654	47190	0.0513668150031786	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell88	0.982011553101857	1181580	0.8506	3810	55501	0.062971838345255	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell89	0.933419201558976	821565	0.8407	3487	21641	0.0609953329328589	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell90	0.918214537800698	674566	0.755	2809	15051	0.0723539964121985	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell91	0.964708175855412	546503	0.8839	2829	14999	0.0616707780518701	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell92	0.839203193964651	322748	0.7475	1950	6658	0.0839591468909583	1	FALSE	NA
human	blood	PR10_XXL_X-B-4	PR10XB4cell93	0.97641309327858	731381	0.8743	3050	16675	0.0874362818590705	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell94	0.966377057377176	871581	0.8744	3375	19150	0.0562402088772846	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell95	0.965765107675997	884902	0.8696	3413	20547	0.0621015233367402	1	TRUE	B cells
human	blood	PR10_XXL_X-B-4	PR10XB4cell96	0.982653099250095	1033812	0.8376	3646	39842	0.0522564128306812	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell1	0.899425212241614	1400670	0.8669	3798	21899	0.0576282022010137	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell2	0.945936734085662	1960256	0.8562	3527	19553	0.066537104280673	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell3	0.964652132585165	1083646	0.881	3532	19007	0.0499289735360657	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell4	0.927239256594881	1162418	0.7867	2770	10696	0.0694652206432311	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell5	0.983357161292568	2348453	0.8878	4320	33543	0.0588200220612348	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell6	0.965239459849766	1712791	0.8674	3916	23542	0.0677087758049444	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell7	0.978437621192775	2786182	0.886	4532	33336	0.0596652267818574	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell8	0.97992913580312	1265457	0.8325	3332	16601	0.0750557195349678	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell9	0.929294663098665	1144123	0.8314	3656	18655	0.047118734923613	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell10	0.911503515683439	1033858	0.8486	3339	17263	0.0711927243236981	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell11	0.980030747009835	1865169	0.8943	4139	30908	0.0610521547819335	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell12	0.87886119011957	620065	0.7733	2370	8457	0.0884474399905404	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell13	0.979487029755648	1417062	0.8593	3677	23666	0.0570861151018339	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell14	0.976318004623599	1842472	0.8784	4094	27678	0.0516294529951586	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell15	0.979640529636311	1949432	0.8751	4319	28816	0.0562881732370905	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell16	0.974936097289039	1342279	0.8631	3786	22785	0.0515251261795041	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell17	0.935953113699755	1791463	0.8564	4049	25236	0.0481058804881915	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell18	0.931289063883282	1903969	0.8838	3984	22471	0.0506875528458903	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell19	0.970264672036824	1005947	0.8972	3276	15356	0.040505339932274	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell20	0.905236094575026	1137363	0.7889	2859	12285	0.0714692714692715	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell21	0.978667041790673	2684003	0.8947	4461	38003	0.0645212220087888	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell22	0.97937002028558	2628245	0.8891	4512	32079	0.0519654602699585	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell23	0.986611402633275	4316464	0.8931	5319	50412	0.0473300007934619	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell24	0.98026070603345	1555461	0.85	3788	22472	0.0644802420790317	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell25	0.967646213018621	3161435	0.8849	4984	45756	0.0481029810298103	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell26	0.936382467084117	1659203	0.8583	3820	22798	0.0617159399947364	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell27	0.968227786605455	1048140	0.8896	3641	18794	0.0568266468021709	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell28	0.900276785693181	911928	0.7965	2778	11875	0.0760421052631579	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell29	0.978961118835536	2116929	0.8835	4348	25765	0.0634969920434698	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell30	0.980347708052656	2209888	0.8851	4548	31833	0.0531838029717589	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell31	0.978241529568791	2101419	0.8839	4807	32756	0.0493955305898156	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell32	0.985988235472037	3473206	0.889	5441	53635	0.0620676796867717	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell33	0.943706255487101	1577298	0.8608	3595	28349	0.0416945924018484	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell34	0.958251919329896	2444340	0.8815	4249	47735	0.0631402534827695	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell35	0.962779266627908	965427	0.8943	2974	19529	0.0494136924573711	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell36	0.926520162805901	1493187	0.8587	3424	25588	0.0752696576520244	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell37	0.976504607544101	1955380	0.8889	3793	37503	0.0522091566008053	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell38	0.981574739355692	2693059	0.8907	4777	55848	0.0348982953731557	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell39	0.982803903987468	2772833	0.886	4503	51661	0.0513927333965661	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell40	0.983481216651458	1994507	0.8795	3763	32663	0.0441171968282154	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell41	0.957451430801677	2586626	0.8687	4952	95219	0.0612272760688518	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell42	0.923898533547332	1425798	0.8582	3562	46139	0.0504345564489911	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell43	0.976374043006027	1146849	0.8971	3497	39252	0.0486089880770407	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell44	0.910052831367184	947461	0.8096	3021	24355	0.0610141654691029	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell45	0.983578790650341	2093322	0.8814	4265	70168	0.0407165659559913	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell46	0.969609042143488	1663052	0.8768	4318	58355	0.0490789135463971	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell47	0.959973080515736	1641317	0.8822	4328	49786	0.0525850640742377	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell48	0.984821809377227	2310863	0.8848	4319	64067	0.0354784834626251	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell49	0.926909633139681	1553915	0.8526	3954	30521	0.0511123488745454	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell50	0.935868646358285	1653281	0.8636	3532	28576	0.0580907054871221	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell51	0.962611553139477	1052586	0.893	3460	21717	0.0517566883086983	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell52	0.940246200494323	1685492	0.8477	3424	25937	0.0766087057099896	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell53	0.978388869475996	1736080	0.8826	3817	32685	0.0532966192443017	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell54	0.974055013277239	2446507	0.8868	4651	45164	0.0421131874944646	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell55	0.991424831881572	5434402	0.9064	5609	76355	0.0403247986379412	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell56	0.974640284617676	1547233	0.867	4023	29985	0.039586459896615	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell57	0.945255469396181	1741859	0.8729	4331	67796	0.0401941117470057	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell58	0.940434331419438	1426345	0.8745	3691	49275	0.043429731100964	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell59	0.924967842818356	621096	0.873	3400	27652	0.0448792130768118	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell60	0.894019933554817	726536	0.8041	2785	21744	0.063051876379691	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell61	0.981593769885906	2074379	0.9004	4252	79136	0.0524919126566923	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell62	0.977472532338736	3160268	0.8945	4850	96271	0.0594675447434845	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell63	0.983698894620704	2489398	0.8917	4725	82364	0.0461123791947938	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell64	0.985195551485546	1960892	0.8802	4238	73067	0.0623674162070429	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell65	0.953609929130681	2223387	0.8791	4834	43035	0.0362960381085163	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell66	0.938116545937302	1707694	0.8654	3669	26787	0.0577145630343077	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell67	0.966190465323262	1098777	0.8808	3488	20939	0.0388270691054969	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell68	0.85803751478966	690338	0.7946	2868	12218	0.0696513340972336	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell69	0.980729633306948	1819886	0.8355	4127	30645	0.0468918257464513	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell70	0.975586049536936	2290524	0.8962	4486	36313	0.0460165780849833	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell71	0.981976725653469	2811777	0.8945	5068	49345	0.0447664403688317	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell72	0.922976697569531	595904	0.7872	3304	13798	0.0481953906363241	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell73	0.927541619536477	1482719	0.8525	3714	25089	0.0491051855394794	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell74	0.938949446353975	1433126	0.8571	3705	25720	0.0525272161741835	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell75	0.977383373149783	1468230	0.8854	3823	30029	0.0427919677644943	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell76	0.921799676361362	1030526	0.8171	2996	15889	0.0473283403612562	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell77	0.985076427084798	2490474	0.9014	4279	39348	0.0400782758971231	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell78	0.971122005168178	1568485	0.8796	3895	26456	0.0442243725430904	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell79	0.985449999085943	2541424	0.8903	4469	39289	0.0487922828272544	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell80	0.982891999906514	1600869	0.865	3819	27345	0.0479795209361858	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell81	0.95040973506726	2124681	0.8654	4501	83388	0.0624310452343263	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell82	0.932830322798002	1606997	0.8648	3712	57063	0.052801289802499	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell83	0.964171952722128	799933	0.8877	3214	29882	0.0417642728063717	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell84	0.894794163130391	812670	0.8393	2626	22051	0.0624007981497438	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell85	0.968796261743563	1197716	0.8898	3816	49610	0.0573876234630115	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell86	0.979792979752571	2677677	0.8999	4842	105484	0.0402430700390581	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell87	0.986109047972728	1935369	0.8804	4177	48811	0.0528569379852902	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell88	0.891630178261321	385849	0.753	2862	17080	0.0772833723653396	1	FALSE	NA
human	blood	PR10_XXL_X-B-5	PR10XB5cell89	0.921907244169815	1123960	0.8504	3903	29651	0.0755455127988938	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell90	0.916417814632721	962539	0.8573	3418	26579	0.103766131156176	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell91	0.975385153606067	783400	0.89	3074	18117	0.0362090853894133	1	TRUE	B cells
human	blood	PR10_XXL_X-B-5	PR10XB5cell92	0.89711414955956	566868	0.8151	2594	11947	0.0892274211099021	1	FALSE	NA
