mdid	size	TF	PPI	GO	KEGG	class	avgCor_Small intestine.Fibro-COL14A1.14w	avgCor_Small intestine.Fibro-COL14A1.20w	avgCor_Small intestine.Fibro-COL6A5.20w	avgCor_Small intestine.SM-Visceral.20w	avgCor_Small intestine.T.20w	avgCor_Stomach.Fibro-ADAM28.14w	avgCor_Stomach.Fibro-ADAM28.20w	avgCor_Stomach.Fibro-FBLN1.14w	avgCor_Stomach.Fibro-FBLN1.20w	avgCor_Stomach.Fibro-IRF1.20w	avgExpr_Small intestine.Fibro-COL14A1.14w	avgExpr_Small intestine.Fibro-COL14A1.20w	avgExpr_Small intestine.Fibro-COL6A5.20w	avgExpr_Small intestine.SM-Visceral.20w	avgExpr_Small intestine.T.20w	avgExpr_Stomach.Fibro-ADAM28.14w	avgExpr_Stomach.Fibro-ADAM28.20w	avgExpr_Stomach.Fibro-FBLN1.14w	avgExpr_Stomach.Fibro-FBLN1.20w	avgExpr_Stomach.Fibro-IRF1.20w
SD176	23	TRUE	TRUE	FALSE	FALSE	Unknown	0.049657858487653	0.175344585087071	0.195159550834662	0.218087758117449	0.0478197374802767	0.0579699501328554	0.0856837063574851	0.127916455407061	0.15938185387755	0.140407001316078	256.506849084999	423.335166457765	457.406172075234	385.216902900343	527.731695636661	226.538068802759	274.651024066073	282.324069103678	422.098964952047	620.979434259194
SD173	25	TRUE	TRUE	FALSE	FALSE	Unknown	0.0657505425707975	0.101796720735065	0.0996436571985376	0.0949316204866315	0.0437328194272396	0.0676709045471123	0.133725452555771	0.0746848574303521	0.113681064459835	0.192481336646685	963.015725213503	1321.82283452153	1199.50866722665	1243.91270258967	1267.69321062716	818.714937887931	1354.18310179748	1046.39545516855	1801.20812229438	1991.17118044292
SD157	22	TRUE	FALSE	FALSE	FALSE	Unknown	0.0837192141732054	0.0818824001124155	0.0863318659512907	0.0799371688023871	0.111851454696154	0.0768051961269894	0.0755123216151991	0.0825575313887929	0.129973121707422	0.0684108965860291	420.859417029189	373.545569659956	371.833850407767	356.303825960583	396.215225113907	331.522675864381	306.314085065225	369.36005757924	351.334014656234	327.050239877034
SD66	22	FALSE	FALSE	FALSE	FALSE	Unknown	0.115452416879578	0.0757753573974	0.0612574677701353	0.0731722261227347	0.0978198127867839	0.145527993927004	0.0627066109266946	0.100287007076498	0.0735051299769512	0.0601524336112603	37.9385087170095	46.1748760431916	53.6789100780028	48.3642537832669	19.2686318746198	46.2520065628169	78.4324300492047	34.558876483515	73.5070147291715	84.0218425340255
SD4	24	TRUE	FALSE	FALSE	FALSE	Unknown	0.100675283593559	0.0813820030613241	0.08872015731592	0.0754456862929609	0.139803088895594	0.0677785530672938	0.062340375020345	0.0831988536842058	0.0880780626975131	0.0580518839288031	217.477220550362	204.401517385867	221.22037374941	183.186913504119	217.018107432351	162.144606382988	144.543849111129	197.414858917453	184.465958303781	168.541466027443
SD123	13	TRUE	FALSE	FALSE	FALSE	Unknown	0.0547356582836078	0.064237870671764	0.0734470315187213	0.0807334006051301	0.0757107432648723	0.0833375717261569	0.127921162007512	0.0673212701812157	0.087434364397846	0.0910591612175081	28.3906148435309	28.5176817719552	31.0530071302767	27.7007475268922	102.200574467122	27.3418414055058	32.4939564237545	29.5393297108253	36.3855132588877	32.4649807443785
SD144	30	TRUE	FALSE	FALSE	FALSE	Unknown	0.0753291517303802	0.077788614269363	0.0732375387346253	0.0857403172549972	0.0766863571087414	0.0829769893509938	0.0743079035168262	0.093128958643364	0.0828742769796183	0.0781882498617277	127.821374741066	122.515426326807	110.066403624651	150.287550001134	63.5510951752492	142.150011321568	119.094674869131	133.576770141144	98.5302054771313	103.819005452859
SD181	41	TRUE	FALSE	FALSE	FALSE	Unknown	0.0646485947226728	0.0671040011767318	0.0559392145338385	0.0749763297849226	0.0415098993673724	0.0623305033613853	0.0785767830422016	0.0640037354344478	0.0713396435349171	0.0954402598435136	892.430196152711	506.14925419477	1001.89896091028	920.950564713093	701.254584282489	1152.7749812244	1132.13552409171	671.908454577011	526.436791012568	853.377531757034
SD27	18	TRUE	FALSE	FALSE	TRUE	Unknown	0.0904460757915133	0.128200028335019	0.0335570589616519	0.0552917511892171	0.0334734256237142	0.0388181417998543	0.0378346817648561	0.0976165243236099	0.106434969274425	0.0380208024024564	337.367292412734	374.703161474526	284.616202702582	264.20191959647	86.1531130571044	247.53936947437	276.434099398762	355.126365441316	414.143270301357	262.87325413481
SD155	21	FALSE	FALSE	FALSE	FALSE	Unknown	0.0763455717829457	0.0888710262121504	0.0227136132977395	0.0358592748312135	-0.00522308536929918	0.0278625279607793	0.0119430430528973	0.180430358903595	0.154212016099212	0.0128021278514851	196.094968214647	278.368899832825	17.973782970867	27.2846102568385	101.840749092149	26.5164022012607	33.5636934166555	115.413330861516	164.712611562071	29.0833240825932
SD150	31	FALSE	FALSE	FALSE	TRUE	Unknown	0.0303923258203741	0.0801274665218744	0.0570457165510532	0.0815952634348535	0.0763370026557848	0.0254363298533549	0.0554843163061317	0.016042124342905	0.103881562431492	0.0641084080056332	6.40536203392439	12.9486452880377	17.0877259983114	15.3608577348587	21.7432352410814	8.62040460055062	30.3640029832272	4.59043558531573	19.1380788855531	23.1052856985729
SD17	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0990075149215498	0.0365639468034491	0.0485878834555948	0.0558044849239936	0.0658539692070275	0.0250282051514493	0.0624845451306079	0.0424390774368665	0.0645083059537687	0.0453612280651704	53.9021493609039	52.7311331273177	63.1148119583385	55.1942536587691	62.7024227093612	57.911358698947	55.3980154275227	47.9353183512854	45.2431937730851	60.6948715073842
SD120	11	FALSE	FALSE	FALSE	FALSE	Unknown	0.0325051162103129	0.0319847340580625	0.05649243058463	0.0408481217128698	0.0202666930502223	0.138362847464256	0.0572539515091619	0.0340180951762749	0.0211720632237452	0.0877445080156436	498.703577110893	395.073215059995	283.109273083825	323.767016262753	47.1824754647137	328.415267530675	258.214675650319	659.37621233864	413.545450253059	202.962261270062
SD46	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0171916584254992	0.0573099765629464	0.118629913997116	0.079957068975559	0.0287637027917325	0.0283088108203305	0.0441540036237826	0.0347329898821008	0.0615729100376304	0.0304697273766559	92.6960787469363	121.307667305953	148.123304030157	126.823757169244	122.917050805686	97.2748772076127	89.3163248704491	101.68783666099	104.704548573678	149.502083391583
SD23	20	FALSE	FALSE	FALSE	FALSE	Unknown	0.029261191224292	0.0974284660920829	0.0500972381602697	0.0344696485132547	0.0474273274520104	0.0232232110085112	0.0494729292799902	0.0333762954384558	0.0699424476986464	0.0642741972121073	230.723529054825	211.009588537182	168.846702374061	197.203703798748	174.818870849316	218.917872105736	171.739322782718	240.208031101065	178.376315255309	161.65639544868
SD152	42	TRUE	FALSE	FALSE	TRUE	Unknown	0.0273125524771361	0.0340538034636888	0.0323317408258643	0.0272452368318509	0.0165872247698414	0.027837088633582	0.0446410005809457	0.0473484458033219	0.153214854760795	0.06563129266435	794.347260796811	443.673817027909	943.949531277893	854.943287916857	621.659544244555	1034.21645290347	1086.49761941318	587.258135408473	546.487421410264	904.203100098485
SD168	12	FALSE	FALSE	FALSE	FALSE	Unknown	0.0129446611202145	0.0515438925960328	0.0590458697274969	0.058735361718964	0.055161321929147	-0.0097284948751546	0.0707656720743929	-0.0206820477114408	0.0775313944734644	0.114008503214821	6.98310847065755	11.1815648763541	13.6636771274036	14.834351065362	16.8161225183622	6.32139563451619	23.2141068877418	4.43455341515759	16.8118378447815	18.5948283458429
SD130	15	FALSE	FALSE	FALSE	FALSE	Unknown	-0.00270680891983912	0.0318981825613907	0.0525427509010384	0.0640654128693772	0.0547055874257134	0.0276994623430227	0.101149919819519	0.00717364558238217	0.0535108976321974	0.0658828089021175	6.51424236250892	10.217165218424	12.4227539617054	11.0905243274295	19.2262569676658	7.14965580029145	23.1519708160658	3.95846309511295	14.0106733198043	16.3292908555726
SD70	13	FALSE	FALSE	FALSE	FALSE	Unknown	0.00563388724082074	0.0525790506465317	0.0526888439849828	0.0482063766409769	0.129070688100532	0.026159254458605	0.0410906515791679	0.0332571601462751	0.0432796046213301	0.018090244873073	8.98692749202199	11.4738448455083	15.7437854070227	14.7620710579493	15.1281033752641	16.4026966416986	32.7901599744874	6.86595507384995	15.8737233201002	22.3494026869419
SD50	23	FALSE	FALSE	FALSE	FALSE	Unknown	-0.00435082960046775	0.0441287048359762	0.0401768824300864	0.101225200766206	0.0529127175728824	0.0245643191061686	0.0441906346031923	0.0229046892411513	0.0515205862080442	0.044978360154622	15.0953780404716	22.2803530031477	21.8829794230095	20.5160349291575	27.1885667975881	12.2010011244441	41.2561983399796	14.5502130529996	44.8878489105849	31.5290774999609
SD163	22	TRUE	FALSE	FALSE	FALSE	Unknown	0.0196215290492114	0.0355415690624317	0.0282741630782115	0.0355488089863255	0.0084432576871808	0.0208038587756337	0.0264211898609012	0.10138586612611	0.103579082661841	0.0389643034912219	255.259194331782	222.823901991064	241.710282492622	354.677468297318	77.3295510654907	274.25862560089	248.338302046133	202.728843960809	174.193047106319	212.162235497878
SD18	14	FALSE	FALSE	FALSE	FALSE	Unknown	0.0176136199461673	0.0932665805891933	0.0418477747675758	0.0471014892922288	0.0506831776368898	0.0293588661876845	0.0469648334088755	-0.00305144316650686	0.0510415327254455	0.0390957391641663	81.1132469348634	98.4885378325615	97.4785559558936	96.7467534797805	142.347958192289	89.9976461131424	159.378530936276	77.2320729483033	130.026938235607	127.955088584394
SD185	32	TRUE	FALSE	FALSE	FALSE	Unknown	0.0170809548077621	0.0330263903819244	0.0325219112547082	0.0228450315812557	0.0131544328840243	0.0985588354359928	0.049960464025884	0.0154253999056469	0.0315012086980783	0.0992330812133426	215.607986196443	215.572332537085	175.458934188266	212.459689965065	49.1362493227869	139.683418085507	121.207161957425	243.608914086009	214.293777461883	111.196941953813
SD43	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0110995482514532	0.0357685070788235	0.0883290066923924	0.0152518099542627	0.0536839558020901	0.0405476884837763	0.0411884470025336	0.0309679625213046	0.0360246804273776	0.0572563365651146	133.123939900216	149.891481121971	160.567253669402	221.065763858571	20.0399790006328	141.566287981303	135.329844427138	113.036631305126	113.933789480301	112.084049757266
SD131	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0563439731854622	0.0324121314514894	0.0345740397956483	0.0246171622712255	0.0243934714381529	0.030058108591871	0.108352612530071	0.0176795669875707	0.0316474396287183	0.0441356456009523	10.0692937680421	16.7334051114831	19.9254491106067	170.535576884979	59.286033750262	13.1569981421941	30.1671897123546	9.0864317705473	18.319865542893	23.9508671033169
SD69	86	FALSE	FALSE	FALSE	FALSE	Unknown	0.0132899604534746	0.0389797237418767	0.0468085052133275	0.0518157215211231	0.096649925367304	0.013622245133242	0.0415797007552001	0.0125516601762127	0.0457209453896721	0.0420581006994067	14.6392426569248	19.1253571095725	32.4638200548308	49.0538165504075	19.1637964594628	23.7082998859672	39.0715347376002	14.3080102563015	25.8819019031734	29.6405675455882
SD55	14	FALSE	FALSE	FALSE	FALSE	Unknown	0.0129692063318419	0.0321955394261974	0.0508392695476594	0.100951216888064	0.0289813810921282	0.0307897238648281	0.0285955873667853	0.0236339454226277	0.0434942020502717	0.0433145795533063	128.271179028345	113.718963839255	131.603181903675	125.845420591176	181.230023634566	136.599987125051	116.821112572269	121.498994631263	103.329280503137	154.309558668533
SD60	11	FALSE	FALSE	FALSE	FALSE	Unknown	0.0239366171342038	0.0420892522114499	0.0370369007849852	0.142559727260576	0.0274735825243661	0.0372352093146033	0.0172089934971267	0.0104449418867661	0.0368057679500358	0.0163952022533428	77.9689157529635	80.6480101064227	57.3092575912816	145.710295081961	45.3393506175403	81.3923173984689	62.8659500374371	116.581728648727	87.7910992845114	59.9115479822149
SD148	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0466881866376697	0.025665696172075	0.0145477201697117	0.0478764919914982	0.0550218630133071	0.00210514700252992	0.0458176734743202	0.00591422188542618	0.099253626044094	0.0359850869746299	17.4523083275201	19.8250040152414	36.7884449597825	23.9156350704367	15.0962641782572	15.1755680308712	35.6515735999144	8.5962232856348	15.8423290127529	25.7836355247291
SD149	21	FALSE	FALSE	FALSE	FALSE	Unknown	-0.00478672322556913	0.030537940359731	0.0410337500348459	0.0517699362085945	0.0460840428918286	0.0267262814342097	0.0429985955573017	0.0128880485502645	0.0889438059184628	0.0401623086771253	12.177105873358	16.6570266592424	29.0198389700044	25.8067817367596	28.5892974100005	29.4817268047276	44.3213713420812	11.2915396291514	22.6455460655943	36.0991036249147
SD156	35	FALSE	FALSE	FALSE	TRUE	Unknown	0.0241068593801884	0.0404053630543774	0.0189620573837478	0.0234434222972444	0.0130893446530148	0.00650511817039596	0.0207998522806567	0.0971455381103342	0.113211292639112	0.0165159546662227	99.8864956614093	90.4065185481313	93.7884592120738	58.9130945684382	28.9902199217669	69.5570658020822	88.0025539510332	135.744822070313	162.433499630286	76.1673457729535
SD68	34	FALSE	FALSE	FALSE	FALSE	Unknown	0.0199207287249244	0.0377933147456066	0.0432436317643922	0.0451303568639025	0.10078256549466	0.00211696015459083	0.0354985052301055	0.00387972281796817	0.0466101749941184	0.0383416163536608	9.1945847955228	13.2055351212349	32.6722401396252	18.4553494563451	13.9328899460459	16.279360399208	25.8316958236681	6.95394853952182	14.0975771373853	20.7915002793793
SD67	15	FALSE	FALSE	FALSE	FALSE	Unknown	-0.00223367052615544	0.0141554419723131	0.0563994076440288	0.0451488379520131	0.101894038294962	0.0215525042621601	0.0331210263809507	0.0381916258582122	0.0401934621283885	0.0241805244750268	24.5848720036496	27.0670915600336	21.3033423483508	23.4640026141472	15.8882409146749	19.9896015945277	35.4462118326031	15.5978749750198	25.171909552703	27.8420697758643
SD162	23	TRUE	FALSE	FALSE	FALSE	Unknown	0.0201342006996085	0.0273542327482069	0.0243494026323635	0.0173161720448154	0.00958020575798775	0.0206524644040868	0.033098859831791	0.0657840526575359	0.0997797516425872	0.0338618168852782	237.396682073664	227.860315182006	264.708856343673	297.152483920932	159.685849979166	300.109538542666	280.990870112534	212.484941735161	199.286653296933	238.456831721729
SD1	38	TRUE	FALSE	FALSE	TRUE	Unknown	0.134936759327107	0.0546185160179436	0.0165941223170074	0.0296521039106023	0.0197852932124157	0.0128957522076613	0.0134314607691628	0.031447606065223	0.0206630835274506	0.0113351836562814	206.589331457288	174.789247076635	66.5109605068286	78.8708066070082	39.3822020102003	65.728326035356	60.2818801657298	138.910295175524	120.726249250537	59.4031915833216
SD74	61	TRUE	TRUE	FALSE	FALSE	Unknown	0.0227528358458651	0.028940050355964	0.0346024831766551	0.0291804548086986	0.0904863895839062	0.0223834671903297	0.0273465020143454	0.0261753428165719	0.0338138300647883	0.0205356607334434	104.730910416136	104.124973571162	108.45596208877	94.5750649982942	134.66765280997	80.3095092344216	76.6985430506418	93.2419290426118	92.9688083593587	88.9682875378488
SD139	34	TRUE	FALSE	FALSE	FALSE	Unknown	0.0237892139171498	0.0356333798934176	0.0108139317712258	0.0218508949847749	0.0186149244297655	0.0146673244705139	0.00966733941488543	0.118998079733183	0.0604753547032738	0.0108494564816145	93.3513134232093	81.3315766340405	40.9794302887892	44.0883365830587	21.915255824705	45.134721494586	40.813625684221	77.7483414345205	67.2334808368283	34.704807527842
SD10	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.095529536636397	0.00798584679463288	0.0406999299000183	0.000883226809085289	0.055187339757063	0.0183005643974033	0.0192435556695218	0.0265738965553561	0.0183842940685941	0.0351822248055256	63.0209398272939	64.906866135197	62.333274555427	66.526930095306	64.8870326431424	67.5822399947414	79.138539415713	61.8991177571086	80.5892385024815	79.0545357600259
SD151	15	FALSE	TRUE	FALSE	FALSE	Unknown	0.0137985126879164	0.0214056751262867	0.016571519315943	0.025580178041156	0.0217432729287174	0.028909103354495	0.033662857445206	0.0269629302163193	0.0909535643297423	0.0364079632827465	34.6889431425651	36.1825792287013	42.7896096517904	46.4215060384626	71.1412799900064	43.1560882578871	56.5610078272367	32.0551301525255	45.9147140273148	50.4578561696161
SD161	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0221654112134266	0.0284710640661783	0.00347357705070383	0.0205015837430004	0.0327057416003979	0.00679803348320816	0.0232347854191723	0.0443573390311523	0.10627611252441	0.0257415676562453	130.247897926172	95.2119568794361	144.662800774068	155.632469470031	27.8705787665335	169.736277935676	155.451373133877	180.077306797535	142.609540965276	132.792624170613
SD91	14	FALSE	FALSE	FALSE	FALSE	Unknown	0.0111575590315889	0.0252251794128569	0.0156392521841365	0.0189445474887845	0.133973607342145	0.0123935324411483	0.00782988801113068	0.00930087212062182	0.0262916500695012	0.0202242219283825	93.6423339507217	88.050088330423	108.196929710678	85.1685156836396	61.9291144204243	97.8385855041131	114.642085413048	66.3120011252725	72.591312423933	118.116074457484
SD147	14	TRUE	FALSE	FALSE	FALSE	Unknown	0.0315384023935517	0.0286805136970283	0.0091698783457025	0.0341192362948011	0.0109658612051294	0.0141591205357248	0.00762949862884459	0.0948191181098715	0.0381093705240589	0.00882142548271346	116.272705243608	99.8605569352453	128.173399959696	144.92868117309	48.6872977707789	163.307041137079	145.629030039976	117.41707525757	95.371893993177	123.5394065569
SD79	26	TRUE	FALSE	FALSE	FALSE	Unknown	0.0149331744659945	0.0215737150501407	0.0244679389429384	0.0227123257395745	0.0880116546218426	0.0173318884717142	0.0208196212154085	0.0213144158052547	0.0266897656916195	0.0137664791034863	148.761654779275	128.406202552888	135.956667032254	146.935548915841	165.251141912503	146.683613560439	143.230482654129	133.350792127339	131.201746272765	137.657553105122
SD165	12	FALSE	FALSE	FALSE	TRUE	Unknown	0.0149263472991886	0.0242486874408757	0.0294600972481909	0.0229258708024265	0.00963296108847959	0.0144208058995142	0.0290800494617438	0.0103943782709298	0.102975910093893	0.0105077408016431	83.1720603524547	81.2338647666675	81.7669467080329	87.9890166058007	98.3842997493028	88.0677692780197	76.1189354439883	83.1725754131742	69.8562754256197	84.0297721417729
SD99	25	TRUE	TRUE	FALSE	FALSE	Unknown	0.00902813827470313	0.0208404931583403	0.0317682018856179	0.0257340679618356	0.096323293450179	0.011433254094354	0.0156228728489236	0.00884313852780702	0.02213781318045	0.0184879557035462	92.2894200797146	88.1854401359319	94.0290938344383	106.896311670854	134.107317920063	101.702326944115	89.0941240997228	94.0737408458565	80.7649768148094	94.7531666590028
SD73	39	FALSE	FALSE	FALSE	TRUE	Unknown	0.0131913974779327	0.0215734448710834	0.0230763734060246	0.0198964682486403	0.0885841356158312	0.0124642544453594	0.0241906519576474	0.00851401526510479	0.0238363534410812	0.0146889801835069	51.9798812950639	53.8501062822905	55.3092768795251	51.3788164533402	126.548171505397	53.4579273511759	54.8464336595431	49.8407686038806	52.5185164764931	63.7564136602053
SD107	40	TRUE	FALSE	FALSE	FALSE	Unknown	0.00862564741613544	0.0164638797895622	0.00943147304446641	0.0154201862627551	0.0937231573065826	0.00775719053162883	0.0132332302474852	0.0169053915784694	0.0183088811675555	0.0135857655742921	92.5439142482437	91.648898669111	83.8218182235263	110.9392715891	113.309900446367	86.1773719807864	89.620661269935	81.983937804733	90.195331935297	82.6424417299243
SD81	11	FALSE	FALSE	FALSE	FALSE	Unknown	0.00770915416346179	0.0240891824099377	0.0148813311599394	0.00298066260662711	0.0945631920788583	0.00684007690579983	0.00992331523035916	0.0147959714827256	0.0255902354248775	0.00704040879309481	41.8636397350361	38.9945336535539	45.4198520084645	43.9934897413939	57.6794673624036	47.8267102561398	50.0411395384051	36.9600718425673	36.9885981655421	43.1344933330717
