cluster	gene	size	boundary	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TCR	tf
SD96	MIS12	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CCNE1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MMS22L	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	UNG	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RHNO1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NDC1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MESDC1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MAGOHB	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PRIM1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	QSER1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CCP110	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	FDPS	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ACTL6A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MTHFD1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	GUSB	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DPYSL2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SNX8	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	POLE	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MASTL	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TUBGCP3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPP	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HN1L	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TBC1D7	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	BRI3BP	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	BARD1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	YWHAQ	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DEK	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SLC1A4	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	EBP	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	LIN54	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	VRK1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HNRNPAB	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SMC1A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MAD2L2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	C2orf48	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TACC3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPQ	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CHEK2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ANP32E	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	BLM	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PKP4	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HNRNPA2B1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CALM3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	FBXO5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NEMP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	YEATS4	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	GEN1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CKAP5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TTF2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KATNAL1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	LSM4	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SUV39H1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SCMH1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDC7	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	USP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	C4orf46	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CCDC88A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF20A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PRR11	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	C9orf40	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HAUS8	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HADH	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ACYP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HIST1H4C	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	GMNN	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NCAPD3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RFC2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CNTLN	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NUDT1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DNAJC9	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RP5-1099D15.1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PARPBP	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CEP128	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HMGN2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HMGB1P1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HMGB1P5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HMGB1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HMGB1P6	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HMGB1P10	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NUCKS1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	H2AFY	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SSRP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	LIG1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HNRNPA3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HNRNPD	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TOPBP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	LRRCC1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NSD2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RFWD3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ZWILCH	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF23	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PARP2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HIRIP3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ARHGAP11B	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CEP152	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CTNNAL1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	WEE1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	BUB1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	GINS4	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RFC4	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RMI2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NRM	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CBX5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	H2AFZ	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HMGB2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ATAD2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	LRR1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CEP295	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPJ	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NCAPD2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TMPO	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DNA2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TUBB	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TUBA1B	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	LMNB1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF22	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SUV39H2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RRM1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TMEM106C	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	BRIP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF20B	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	FANCG	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPF	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	HMGB3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ZGRF1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TRIP13	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SPDL1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RACGAP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF18A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SGO2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DDX11	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NDC80	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	FANCD2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ORC6	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CKS1B	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CCNB1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPN	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NUSAP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPE	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MKI67	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ECT2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ESPL1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SKA3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CCNF	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIAA1524	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ARHGAP11A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF2C	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CEP55	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	AURKB	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDCA3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	GTSE1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF14	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	STIL	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PLK4	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	BIRC5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SPAG5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CCDC34	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PRC1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NCAPG2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	BRCA2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF15	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF11	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	FOXM1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NUF2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KNL1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ASPM	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ANLN	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF18B	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	NCAPG	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MELK	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RAD51AP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	FAM111B	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDCA5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RRM2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SHCBP1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDK1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KIF4A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPW	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TOP2A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MAD2L1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TPX2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	SMC2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	FANCI	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ESCO2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PCLAF	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RFC3	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CLSPN	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CHAF1A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DSCC1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	TCF19	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	WDR76	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDC45	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DTL	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RAD51	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDC25A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPU	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RAD54L	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MCM10	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDC6	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ASF1B	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPH	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DUT	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	BRCA1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDCA7L	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	STMN1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CENPK	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDK2	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	PCNA	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RFC5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CHAF1B	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	ATAD5	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MCM8	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	DHFR	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	CDCA7	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	RNASEH2A	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	MCM6	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	KNTC1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
SD96	POLA1	249	3351:3599	0.947791164658635	0.00401606425702811	0.00803212851405622	0.0401606425702811	0	0.0401606425702811
