tissue	cluster	ident	myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	gene	spec
pancreas	14	Endo-NTS	0.775	1.00256723195357	0.55	1.00256723195357	0.682	0.205	NA	TGM2	FALSE
pancreas	14	Endo-NTS	0.775	0.703267868916405	0.55	0.703267868916405	0.591	0.051	NA	EPHB1	FALSE
pancreas	14	Endo-NTS	0.774	0.713835128465312	0.548	0.713835128465312	0.682	0.132	NA	BCL6B	FALSE
pancreas	14	Endo-NTS	0.772	0.793726652014567	0.544	0.793726652014567	0.864	0.523	NA	NDRG1	FALSE
pancreas	14	Endo-NTS	0.767	0.777585097980017	0.534	0.777585097980017	0.636	0.138	NA	AK4	FALSE
pancreas	14	Endo-NTS	0.765	0.821470728616037	0.53	0.821470728616037	0.773	0.343	NA	IER3	FALSE
pancreas	14	Endo-NTS	0.762	0.856272300291637	0.524	0.856272300291637	0.864	0.439	NA	TTN	FALSE
pancreas	14	Endo-NTS	0.759	0.747186884501143	0.518	0.747186884501143	0.818	0.465	NA	EFNB2	FALSE
pancreas	14	Endo-NTS	0.759	0.721998850485131	0.518	0.721998850485131	1	0.766	NA	DST	FALSE
pancreas	14	Endo-NTS	0.759	0.708770431587351	0.518	0.708770431587351	0.591	0.101	NA	OLFM1	FALSE
pancreas	14	Endo-NTS	0.733	0.858333467873842	0.466	0.858333467873842	0.5	0.052	NA	BMX	FALSE
pancreas	14	Endo-NTS	0.723	0.791175157738364	0.446	0.791175157738364	0.5	0.085	NA	GALNT15	FALSE
pancreas	14	Endo-NTS	0.715	0.728198160477364	0.43	0.728198160477364	0.455	0.031	NA	CCL14	FALSE
pancreas	15	SM	0.88	1.03613173039154	0.76	1.03613173039154	1	0.773	NA	CALD1	TRUE
pancreas	15	SM	0.874	1.29943727653668	0.748	1.29943727653668	1	0.653	NA	PDGFRB	TRUE
pancreas	15	SM	0.87	1.19128864221142	0.74	1.19128864221142	0.987	0.613	NA	EPS8	TRUE
pancreas	15	SM	0.865	0.956269888431455	0.73	0.956269888431455	0.848	0.273	NA	NOTCH3	TRUE
pancreas	15	SM	0.861	1.26859785234612	0.722	1.26859785234612	0.911	0.422	NA	KCNJ8	TRUE
pancreas	15	SM	0.856	1.35485397148287	0.712	1.35485397148287	0.937	0.607	NA	GUCY1A3	TRUE
pancreas	15	SM	0.855	1.15729777363398	0.71	1.15729777363398	0.949	0.527	NA	ITGA1	FALSE
pancreas	15	SM	0.848	1.05360359356961	0.696	1.05360359356961	0.924	0.44	NA	GUCY1A2	TRUE
pancreas	15	SM	0.844	0.882483148666975	0.688	0.882483148666975	0.987	0.708	NA	NR2F2	FALSE
pancreas	15	SM	0.842	1.08332010694783	0.684	1.08332010694783	0.759	0.159	NA	TRPC6	TRUE
pancreas	15	SM	0.84	1.08457713248106	0.68	1.08457713248106	0.949	0.542	NA	SEMA5A	FALSE
pancreas	15	SM	0.839	1.09264431944282	0.678	1.09264431944282	0.962	0.674	NA	DLC1	TRUE
pancreas	15	SM	0.838	1.03454170895609	0.676	1.03454170895609	0.823	0.239	NA	MCAM	FALSE
pancreas	15	SM	0.834	0.991640799482173	0.668	0.991640799482173	1	0.616	NA	MYLK	FALSE
pancreas	15	SM	0.834	0.774300571972022	0.668	0.774300571972022	0.975	0.917	NA	PPP1R12A	FALSE
pancreas	15	SM	0.829	1.07342813306624	0.658	1.07342813306624	0.924	0.502	NA	ENPEP	FALSE
pancreas	15	SM	0.828	0.857830253828821	0.656	0.857830253828821	0.861	0.376	NA	GUCY1B3	TRUE
pancreas	15	SM	0.823	1.1157350631273	0.646	1.1157350631273	0.911	0.573	NA	TPM1	FALSE
pancreas	15	SM	0.822	1.11429246747063	0.644	1.11429246747063	0.975	0.771	NA	TPM2	TRUE
pancreas	15	SM	0.821	0.961803183499742	0.642	0.961803183499742	0.962	0.575	NA	BGN	FALSE
pancreas	15	SM	0.82	0.997140775899783	0.64	0.997140775899783	0.911	0.498	NA	ABCC9	FALSE
pancreas	15	SM	0.816	0.924128036425802	0.632	0.924128036425802	0.835	0.349	NA	GEM	FALSE
pancreas	15	SM	0.801	1.12752572991254	0.602	1.12752572991254	0.861	0.482	NA	ADAMTS5	FALSE
pancreas	15	SM	0.799	0.964781202439821	0.598	0.964781202439821	0.785	0.359	NA	ID4	FALSE
pancreas	15	SM	0.795	0.790722198502227	0.59	0.790722198502227	0.987	0.599	NA	EDNRA	FALSE
pancreas	15	SM	0.792	1.83352937987436	0.584	1.83352937987436	0.747	0.355	NA	ACTA2	TRUE
pancreas	15	SM	0.791	0.72246129224869	0.582	0.72246129224869	0.975	0.891	NA	NREP	FALSE
pancreas	15	SM	0.79	1.08816206298647	0.58	1.08816206298647	0.81	0.421	NA	HEYL	FALSE
pancreas	15	SM	0.79	0.938893716632115	0.58	0.938893716632115	0.797	0.358	NA	SYNPO2	FALSE
pancreas	15	SM	0.787	0.988846855550571	0.574	0.988846855550571	1	0.585	NA	PCDH18	FALSE
pancreas	15	SM	0.778	0.788827645759225	0.556	0.788827645759225	0.899	0.636	NA	ENAH	FALSE
pancreas	15	SM	0.776	0.810584146872134	0.552	0.810584146872134	0.797	0.431	NA	STARD13	FALSE
pancreas	15	SM	0.775	0.857086854564475	0.55	0.857086854564475	0.949	0.719	NA	PEAK1	FALSE
pancreas	15	SM	0.774	1.06296028428845	0.548	1.06296028428845	0.671	0.194	NA	SEPT4	FALSE
pancreas	15	SM	0.774	0.906811068831888	0.548	0.906811068831888	0.772	0.378	NA	RNF152	FALSE
pancreas	15	SM	0.77	0.837366955215163	0.54	0.837366955215163	0.759	0.353	NA	SEMA5B	FALSE
pancreas	15	SM	0.768	1.04435969664815	0.536	1.04435969664815	0.722	0.295	NA	FILIP1L	FALSE
pancreas	15	SM	0.768	0.714363841268863	0.536	0.714363841268863	0.759	0.266	NA	SULT1E1	FALSE
pancreas	15	SM	0.766	0.998868429630102	0.532	0.998868429630102	0.911	0.64	NA	ADAMTS1	FALSE
pancreas	15	SM	0.764	0.772193578438025	0.528	0.772193578438025	0.975	0.834	NA	ZEB2	FALSE
pancreas	15	SM	0.763	0.879321434359349	0.526	0.879321434359349	0.835	0.498	NA	PPP1R12B	FALSE
pancreas	15	SM	0.762	1.33904285772208	0.524	1.33904285772208	0.696	0.286	NA	KHDRBS3	FALSE
pancreas	15	SM	0.762	0.933491274249004	0.524	0.933491274249004	0.924	0.746	NA	MAP3K20	FALSE
pancreas	15	SM	0.761	0.925448141856733	0.522	0.925448141856732	0.835	0.458	NA	TGFBI	FALSE
pancreas	15	SM	0.761	0.923411451923855	0.522	0.923411451923855	0.595	0.121	NA	CDH6	FALSE
pancreas	15	SM	0.76	0.805204348704713	0.52	0.805204348704713	0.747	0.369	NA	MFGE8	FALSE
pancreas	15	SM	0.758	1.04104356193679	0.516	1.04104356193679	0.684	0.245	NA	ANGPT2	FALSE
pancreas	15	SM	0.758	0.913850962798985	0.516	0.913850962798985	0.797	0.418	NA	CAV1	FALSE
pancreas	15	SM	0.754	0.918179558178414	0.508	0.918179558178414	0.519	0.019	NA	AVPR1A	TRUE
pancreas	15	SM	0.754	0.695155966148685	0.508	0.695155966148685	0.747	0.351	NA	GPM6B	FALSE
pancreas	15	SM	0.752	0.757834881776618	0.504	0.757834881776618	0.759	0.396	NA	PELO	FALSE
pancreas	15	SM	0.751	0.759940482130286	0.502	0.759940482130286	0.62	0.163	NA	MAPT	FALSE
pancreas	15	SM	0.741	1.68356765256621	0.482	1.68356765256621	0.519	0.06	NA	RGS5--1	FALSE
pancreas	15	SM	0.737	0.72235181741912	0.474	0.72235181741912	0.797	0.412	NA	PRRX1	FALSE
pancreas	15	SM	0.735	0.773857840929855	0.47	0.773857840929855	0.823	0.513	NA	THBS1	FALSE
pancreas	15	SM	0.733	0.978378790786407	0.466	0.978378790786407	0.785	0.506	NA	ZFHX3	FALSE
pancreas	15	SM	0.728	0.815451291735321	0.456	0.815451291735321	0.722	0.437	NA	GJC1	FALSE
pancreas	15	SM	0.725	0.971865935035425	0.45	0.971865935035425	0.62	0.23	NA	NTRK3	FALSE
pancreas	15	SM	0.724	0.838360531579101	0.448	0.838360531579101	0.772	0.498	NA	FAM129A	FALSE
pancreas	15	SM	0.719	0.798223657040821	0.438	0.798223657040821	0.949	0.722	NA	TIMP3	FALSE
pancreas	15	SM	0.715	0.935255932348873	0.43	0.935255932348873	0.608	0.286	NA	CADM1	FALSE
pancreas	15	SM	0.712	1.09747531671438	0.424	1.09747531671438	0.709	0.414	NA	IGFBP5	FALSE
pancreas	15	SM	0.711	0.745055183352716	0.422	0.745055183352716	0.772	0.512	NA	PRSS35	FALSE
pancreas	15	SM	0.708	0.941520606912925	0.416	0.941520606912925	0.722	0.427	NA	CTGF	FALSE
pancreas	15	SM	0.708	0.734115293454478	0.416	0.734115293454478	0.785	0.502	NA	MEF2C	FALSE
pancreas	15	SM	0.707	1.07799198428343	0.414	1.07799198428343	0.43	0.025	NA	HIGD1B	FALSE
pancreas	15	SM	0.706	0.769552002053781	0.412	0.769552002053781	0.443	0.037	NA	LMOD1	FALSE
pancreas	15	SM	0.703	2.0588076206964	0.406	2.0588076206964	0.506	0.157	NA	THBS4	FALSE
pancreas	15	SM	0.702	1.13989338502606	0.404	1.13989338502606	0.671	0.463	NA	PROCR	FALSE
pancreas	16	Epi-SPINK1	0.999	4.71792281750919	0.998	4.71792281750919	1	0.386	NA	SPINK1	TRUE
pancreas	16	Epi-SPINK1	0.99	2.33304270396024	0.98	2.33304270396024	1	0.394	NA	KRT18	TRUE
pancreas	16	Epi-SPINK1	0.99	2.04056962280983	0.98	2.04056962280983	1	0.233	NA	CLU	TRUE
pancreas	16	Epi-SPINK1	0.987	1.94301588929477	0.974	1.94301588929477	1	0.349	NA	ANXA4	TRUE
pancreas	16	Epi-SPINK1	0.986	2.02410650500272	0.972	2.02410650500272	0.976	0.072	NA	GATM	TRUE
pancreas	16	Epi-SPINK1	0.984	4.71937416824795	0.968	4.71937416824795	1	0.338	NA	CPA1	TRUE
pancreas	16	Epi-SPINK1	0.984	2.5054468430143	0.968	2.5054468430143	0.976	0.078	NA	AMBP	TRUE
pancreas	16	Epi-SPINK1	0.983	4.75407438421714	0.966	4.75407438421714	1	0.285	NA	REG3G	TRUE
pancreas	16	Epi-SPINK1	0.983	4.56807039967235	0.966	4.56807039967235	1	0.418	NA	CLPS	TRUE
pancreas	16	Epi-SPINK1	0.979	1.85785197927735	0.958	1.85785197927735	0.976	0.06	NA	EPCAM	FALSE
pancreas	16	Epi-SPINK1	0.973	1.65399364453788	0.946	1.65399364453788	0.951	0.059	NA	CDH1	TRUE
pancreas	16	Epi-SPINK1	0.973	1.6453290007513	0.946	1.6453290007513	0.951	0.042	NA	ERP27	TRUE
pancreas	16	Epi-SPINK1	0.973	1.52564071220145	0.946	1.52564071220145	1	0.255	NA	SPINT2	FALSE
pancreas	16	Epi-SPINK1	0.968	3.74091479406114	0.936	3.74091479406114	0.951	0.234	NA	CPA2	TRUE
pancreas	16	Epi-SPINK1	0.965	2.42737435689005	0.93	2.42737435689005	1	0.601	NA	DLK1	TRUE
pancreas	16	Epi-SPINK1	0.964	4.28417046769734	0.928	4.28417046769734	0.976	0.277	NA	PRSS1	TRUE
pancreas	16	Epi-SPINK1	0.962	2.39770294550373	0.924	2.39770294550373	0.927	0.034	NA	CEL	TRUE
pancreas	16	Epi-SPINK1	0.961	2.87416320954538	0.922	2.87416320954538	0.951	0.139	NA	CELA3B	TRUE
pancreas	16	Epi-SPINK1	0.961	1.99550957410463	0.922	1.99550957410463	0.927	0.041	NA	SERPINI2	TRUE
pancreas	16	Epi-SPINK1	0.961	1.43493740379547	0.922	1.43493740379547	0.951	0.145	NA	CTNND2	TRUE
pancreas	16	Epi-SPINK1	0.959	0.873609581750507	0.918	0.873609581750507	0.976	0.126	NA	ERBB3	FALSE
pancreas	16	Epi-SPINK1	0.956	1.52105932414404	0.912	1.52105932414404	0.976	0.845	NA	RBPJ	TRUE
pancreas	16	Epi-SPINK1	0.955	1.27090441356024	0.91	1.27090441356024	0.927	0.059	NA	BSPRY	TRUE
pancreas	16	Epi-SPINK1	0.954	1.4747627169307	0.908	1.4747627169307	0.927	0.047	NA	SERPINA1	TRUE
pancreas	16	Epi-SPINK1	0.951	3.92941220708109	0.902	3.92941220708109	0.927	0.169	NA	CELA3A	TRUE
pancreas	16	Epi-SPINK1	0.95	1.41123453072358	0.9	1.41123453072358	0.902	0.012	NA	CTRB2	TRUE
pancreas	16	Epi-SPINK1	0.95	0.708579938291486	0.9	0.708579938291486	0.927	0.053	NA	MAP7	FALSE
pancreas	16	Epi-SPINK1	0.944	3.25492416751943	0.888	3.25492416751943	0.927	0.164	NA	CTRC	TRUE
pancreas	16	Epi-SPINK1	0.944	1.06101901026093	0.888	1.06101901026093	0.951	0.211	NA	SLC39A14	TRUE
pancreas	16	Epi-SPINK1	0.943	1.70088116570393	0.886	1.70088116570393	0.951	0.179	NA	DSP	FALSE
pancreas	16	Epi-SPINK1	0.941	1.5545788943004	0.882	1.5545788943004	0.976	0.564	NA	SSR4	TRUE
pancreas	16	Epi-SPINK1	0.941	1.16319923854351	0.882	1.16319923854351	0.951	0.193	NA	SEC11C	FALSE
pancreas	16	Epi-SPINK1	0.941	1.07906118886239	0.882	1.07906118886239	0.927	0.072	NA	RBM47	FALSE
pancreas	16	Epi-SPINK1	0.94	0.966809749119327	0.88	0.966809749119327	0.927	0.08	NA	PERP	FALSE
pancreas	16	Epi-SPINK1	0.938	4.17553106244454	0.876	4.17553106244454	0.951	0.471	NA	GP2	TRUE
pancreas	16	Epi-SPINK1	0.937	1.07549952851012	0.874	1.07549952851012	0.878	0.015	NA	GJB1	TRUE
pancreas	16	Epi-SPINK1	0.936	1.05733569926906	0.872	1.05733569926906	0.951	0.161	NA	TC2N	FALSE
pancreas	16	Epi-SPINK1	0.935	1.13542879710691	0.87	1.13542879710691	0.878	0.021	NA	TACSTD2	TRUE
pancreas	16	Epi-SPINK1	0.934	1.25712438577784	0.868	1.25712438577784	0.878	0.031	NA	SYCN	TRUE
pancreas	16	Epi-SPINK1	0.933	0.744836145748352	0.866	0.744836145748352	0.878	0.021	NA	ONECUT1	TRUE
pancreas	16	Epi-SPINK1	0.932	0.990265609144956	0.864	0.990265609144956	0.976	0.449	NA	NOMO1	TRUE
pancreas	16	Epi-SPINK1	0.931	1.02698351779405	0.862	1.02698351779405	0.902	0.083	NA	HOOK1	FALSE
pancreas	16	Epi-SPINK1	0.931	0.904401276429008	0.862	0.904401276429008	0.927	0.201	NA	TCEA3	TRUE
pancreas	16	Epi-SPINK1	0.928	1.28567718287235	0.856	1.28567718287235	0.976	0.579	NA	SEL1L	TRUE
pancreas	16	Epi-SPINK1	0.926	0.807864663056316	0.852	0.807864663056316	0.878	0.039	NA	WFDC2	TRUE
pancreas	16	Epi-SPINK1	0.926	0.745165572934488	0.852	0.745165572934488	0.902	0.085	NA	VIL1	FALSE
pancreas	16	Epi-SPINK1	0.925	1.15323300760689	0.85	1.15323300760689	0.854	0.016	NA	PLA2G1B	TRUE
pancreas	16	Epi-SPINK1	0.922	1.44469339982927	0.844	1.44469339982927	1	0.726	NA	RRBP1	TRUE
pancreas	16	Epi-SPINK1	0.917	1.06323462490878	0.834	1.06323462490878	0.878	0.126	NA	ELF3	TRUE
pancreas	16	Epi-SPINK1	0.917	0.764686395560621	0.834	0.764686395560621	0.927	0.28	NA	CYB5A	FALSE
pancreas	16	Epi-SPINK1	0.916	1.73635434174082	0.832	1.73635434174082	0.854	0.057	NA	SLC4A4	TRUE
pancreas	16	Epi-SPINK1	0.915	0.723601311542771	0.83	0.723601311542771	0.878	0.072	NA	NRCAM	FALSE
pancreas	16	Epi-SPINK1	0.914	0.826483302651097	0.828	0.826483302651097	0.951	0.13	NA	TM4SF1	FALSE
pancreas	16	Epi-SPINK1	0.913	0.705024875722035	0.826	0.705024875722035	0.878	0.09	NA	SLC16A12	TRUE
pancreas	16	Epi-SPINK1	0.911	0.693613263090875	0.822	0.693613263090875	0.878	0.072	NA	NR5A2	FALSE
pancreas	16	Epi-SPINK1	0.909	1.15682738393243	0.818	1.15682738393243	0.927	0.331	NA	SH3BP4	TRUE
pancreas	16	Epi-SPINK1	0.909	0.953285240138286	0.818	0.953285240138286	0.854	0.051	NA	SOX9	FALSE
pancreas	16	Epi-SPINK1	0.909	0.935968284938353	0.818	0.935968284938353	0.927	0.259	NA	GMNN	FALSE
pancreas	16	Epi-SPINK1	0.907	1.20777501556601	0.814	1.20777501556601	0.829	0.035	NA	CLDN10	TRUE
pancreas	16	Epi-SPINK1	0.906	1.74909523620785	0.812	1.74909523620785	0.854	0.104	NA	CPB1	TRUE
pancreas	16	Epi-SPINK1	0.902	2.23579639524412	0.804	2.23579639524412	0.829	0.049	NA	REG1A	TRUE
pancreas	16	Epi-SPINK1	0.9	2.47409039058394	0.8	2.47409039058394	0.829	0.076	NA	PRSS2	TRUE
pancreas	16	Epi-SPINK1	0.9	0.917079987455231	0.8	0.917079987455231	0.805	0.014	NA	RP11-528G1.2	TRUE
pancreas	16	Epi-SPINK1	0.899	0.813800721621072	0.798	0.813800721621072	0.805	0.012	NA	MT1E	TRUE
pancreas	16	Epi-SPINK1	0.898	1.19624026855552	0.796	1.19624026855552	0.805	0.023	NA	MT1G	TRUE
pancreas	16	Epi-SPINK1	0.898	1.14498209272593	0.796	1.14498209272593	0.829	0.054	NA	KRT19	FALSE
pancreas	16	Epi-SPINK1	0.897	0.905660729444663	0.794	0.905660729444663	0.902	0.241	NA	PATJ	FALSE
pancreas	16	Epi-SPINK1	0.896	0.728775434295566	0.792	0.728775434295566	0.902	0.2	NA	PTPRF	FALSE
pancreas	16	Epi-SPINK1	0.894	0.9335183594721	0.788	0.9335183594721	0.805	0.021	NA	CELP	TRUE
pancreas	16	Epi-SPINK1	0.89	0.919751288705256	0.78	0.919751288705256	0.805	0.045	NA	RAB25	FALSE
pancreas	16	Epi-SPINK1	0.888	1.29200220244313	0.776	1.29200220244313	0.805	0.054	NA	TM4SF4	FALSE
pancreas	16	Epi-SPINK1	0.888	0.934295927258762	0.776	0.934295927258762	0.829	0.095	NA	FRAS1	FALSE
pancreas	16	Epi-SPINK1	0.888	0.919750821363984	0.776	0.919750821363984	0.805	0.052	NA	SLC44A3	FALSE
pancreas	16	Epi-SPINK1	0.885	0.794861166383644	0.77	0.794861166383644	1	0.916	NA	CANX	FALSE
pancreas	16	Epi-SPINK1	0.884	2.30137161173978	0.768	2.30137161173978	0.878	0.41	NA	SCG5	FALSE
pancreas	16	Epi-SPINK1	0.884	0.924173470587481	0.768	0.924173470587481	0.805	0.057	NA	MARVELD2	FALSE
pancreas	16	Epi-SPINK1	0.883	0.73230279317825	0.766	0.73230279317825	0.927	0.32	NA	FAM46C	FALSE
pancreas	16	Epi-SPINK1	0.882	0.708757957304918	0.764	0.708757957304918	0.854	0.127	NA	UNC13B	FALSE
pancreas	16	Epi-SPINK1	0.882	0.696025281797593	0.764	0.696025281797593	1	0.991	NA	RPL3	FALSE
pancreas	16	Epi-SPINK1	0.881	1.01262214410667	0.762	1.01262214410667	0.878	0.226	NA	RAP1GAP2	FALSE
pancreas	16	Epi-SPINK1	0.88	1.09880984868253	0.76	1.09880984868253	0.976	0.633	NA	BACE1	FALSE
pancreas	16	Epi-SPINK1	0.879	0.83120515544299	0.758	0.83120515544299	0.78	0.036	NA	MAOA	TRUE
pancreas	16	Epi-SPINK1	0.878	1.59635775302763	0.756	1.59635775302763	0.805	0.143	NA	PNLIPRP1	TRUE
pancreas	16	Epi-SPINK1	0.878	0.872612762333363	0.756	0.872612762333363	0.927	0.255	NA	RAB11FIP1	FALSE
pancreas	16	Epi-SPINK1	0.877	1.03235635835574	0.754	1.03235635835574	0.854	0.185	NA	KCTD16	FALSE
pancreas	16	Epi-SPINK1	0.877	0.768203949429255	0.754	0.768203949429255	0.878	0.248	NA	PLXNA2	FALSE
pancreas	16	Epi-SPINK1	0.874	1.10733611209797	0.748	1.10733611209797	0.976	0.663	NA	NUCB2	TRUE
pancreas	16	Epi-SPINK1	0.872	0.782005792962223	0.744	0.782005792962223	0.927	0.393	NA	KIF3B	FALSE
pancreas	16	Epi-SPINK1	0.87	0.827286421559512	0.74	0.827286421559512	0.805	0.128	NA	WWC1	TRUE
pancreas	16	Epi-SPINK1	0.87	0.751655921862274	0.74	0.751655921862274	0.805	0.08	NA	EML6	FALSE
pancreas	16	Epi-SPINK1	0.869	0.996963082645352	0.738	0.996963082645352	0.805	0.096	NA	PROX1	FALSE
pancreas	16	Epi-SPINK1	0.867	0.805300586625773	0.734	0.805300586625773	0.829	0.11	NA	KIF21A	FALSE
pancreas	16	Epi-SPINK1	0.866	0.881510615375374	0.732	0.881510615375374	0.829	0.18	NA	TRIB1	FALSE
pancreas	16	Epi-SPINK1	0.865	0.704204339667206	0.73	0.704204339667206	0.951	0.609	NA	QSOX1	TRUE
pancreas	16	Epi-SPINK1	0.862	0.956854290828627	0.724	0.956854290828627	0.854	0.223	NA	SPATA13--1	FALSE
pancreas	16	Epi-SPINK1	0.862	0.713903999904632	0.724	0.713903999904632	0.854	0.203	NA	KIAA1217	FALSE
pancreas	16	Epi-SPINK1	0.859	0.69859991649366	0.718	0.69859991649366	0.732	0.019	NA	KLK1	TRUE
pancreas	16	Epi-SPINK1	0.857	1.16232531595277	0.714	1.16232531595277	0.732	0.033	NA	DCDC2	TRUE
pancreas	16	Epi-SPINK1	0.857	1.13232938878407	0.714	1.13232938878407	0.878	0.576	NA	VMP1	FALSE
pancreas	16	Epi-SPINK1	0.857	0.754818604588001	0.714	0.754818604588001	0.78	0.068	NA	LNX1	TRUE
pancreas	16	Epi-SPINK1	0.856	0.821682895338337	0.712	0.821682895338337	0.902	0.381	NA	ITPR2	FALSE
pancreas	16	Epi-SPINK1	0.848	0.757522935304165	0.696	0.757522935304165	1	0.91	NA	HDLBP	FALSE
pancreas	16	Epi-SPINK1	0.846	0.775206759033897	0.692	0.775206759033897	0.951	0.611	NA	CCDC186	FALSE
pancreas	16	Epi-SPINK1	0.844	0.707730076490759	0.688	0.707730076490759	1	0.913	NA	PDIA6	FALSE
pancreas	16	Epi-SPINK1	0.84	0.703015182269804	0.68	0.703015182269804	0.854	0.286	NA	MAGI1	FALSE
pancreas	16	Epi-SPINK1	0.831	1.27211530402651	0.662	1.27211530402651	0.927	0.631	NA	BTG2	FALSE
pancreas	16	Epi-SPINK1	0.823	1.28722233636533	0.646	1.28722233636533	0.854	0.478	NA	ATF3	FALSE
pancreas	16	Epi-SPINK1	0.82	0.738661952904535	0.64	0.738661952904535	0.829	0.282	NA	ELL2	FALSE
pancreas	16	Epi-SPINK1	0.819	0.897735298176553	0.638	0.897735298176553	1	0.786	NA	IGF2	FALSE
pancreas	16	Epi-SPINK1	0.815	0.714082093732349	0.63	0.714082093732349	0.976	0.717	NA	XBP1	FALSE
pancreas	16	Epi-SPINK1	0.808	0.946863535117277	0.616	0.946863535117277	0.805	0.422	NA	ERRFI1	FALSE
pancreas	16	Epi-SPINK1	0.807	0.817232014651567	0.614	0.817232014651567	0.902	0.574	NA	BCAT1	TRUE
pancreas	16	Epi-SPINK1	0.806	1.1535924866921	0.612	1.1535924866921	0.829	0.444	NA	ATP1B1	FALSE
pancreas	16	Epi-SPINK1	0.783	1.0006768180975	0.566	1.0006768180975	0.585	0.036	NA	CFTR	TRUE
pancreas	16	Epi-SPINK1	0.776	0.79292868792295	0.552	0.79292868792295	0.902	0.622	NA	SNHG23	FALSE
pancreas	16	Epi-SPINK1	0.772	0.91409051519628	0.544	0.91409051519628	0.829	0.368	NA	GOLGA8B	FALSE
pancreas	16	Epi-SPINK1	0.771	0.997495352755523	0.542	0.997495352755523	0.927	0.747	NA	MEG3	FALSE
pancreas	16	Epi-SPINK1	0.764	1.3747114968122	0.528	1.3747114968122	0.707	0.307	NA	TTR	FALSE
pancreas	16	Epi-SPINK1	0.748	1.08997372497501	0.496	1.08997372497501	0.927	0.852	NA	KLF6	FALSE
pancreas	16	Epi-SPINK1	0.737	0.766880559715349	0.474	0.766880559715349	0.78	0.336	NA	CTD-3252C9.4	FALSE
pancreas	17	B-Prol	0.995	1.75749778721474	0.99	1.75749778721474	1	0.969	NA	HMGB1	TRUE
pancreas	17	B-Prol	0.994	2.03404033565227	0.988	2.03404033565227	1	0.85	NA	STMN1	TRUE
pancreas	17	B-Prol	0.992	1.57564311208729	0.984	1.57564311208729	1	0.908	NA	HMGB1P5	TRUE
pancreas	17	B-Prol	0.989	1.45793132277469	0.978	1.45793132277469	1	0.811	NA	HMGB1P6	TRUE
pancreas	17	B-Prol	0.988	1.78867647196621	0.976	1.78867647196621	1	0.046	NA	IGLL1	FALSE
pancreas	17	B-Prol	0.985	2.49190169129941	0.97	2.49190169129941	1	0.683	NA	HMGB2	TRUE
pancreas	17	B-Prol	0.984	1.49653692906575	0.968	1.49653692906575	1	0.918	NA	MIR1244-2	TRUE
pancreas	17	B-Prol	0.983	1.48375030338872	0.966	1.48375030338872	1	0.983	NA	PTMA	TRUE
pancreas	17	B-Prol	0.982	1.36207723678961	0.964	1.36207723678961	1	0.107	NA	ZWINT	FALSE
pancreas	17	B-Prol	0.978	1.45508398090773	0.956	1.45508398090773	1	0.814	NA	H2AFY	TRUE
pancreas	17	B-Prol	0.974	1.40398789869404	0.948	1.40398789869404	1	0.908	NA	PTMAP5	TRUE
pancreas	17	B-Prol	0.971	1.24042982788891	0.942	1.24042982788891	1	0.791	NA	MIR1244-3	TRUE
pancreas	17	B-Prol	0.971	0.996939398107026	0.942	0.996939398107026	1	0.537	NA	HMGB1P10	FALSE
pancreas	17	B-Prol	0.969	1.35042704846975	0.938	1.35042704846975	1	0.795	NA	H2AFZ	FALSE
pancreas	17	B-Prol	0.966	2.5299693843404	0.932	2.5299693843404	0.983	0.172	NA	MKI67	FALSE
pancreas	17	B-Prol	0.964	1.19812561069493	0.928	1.19812561069493	1	0.788	NA	H2AFV	FALSE
pancreas	17	B-Prol	0.963	2.52478486955959	0.926	2.52478486955959	0.983	0.33	NA	TYMS	FALSE
pancreas	17	B-Prol	0.963	1.62019890860342	0.926	1.62019890860342	1	0.175	NA	PIK3AP1	FALSE
pancreas	17	B-Prol	0.963	1.20207739453199	0.926	1.20207739453199	1	0.69	NA	HMGN2	FALSE
pancreas	17	B-Prol	0.963	1.1078944259903	0.926	1.1078944259903	1	0.841	NA	RAN	TRUE
pancreas	17	B-Prol	0.96	1.57434643146424	0.92	1.57434643146424	0.983	0.135	NA	CD24	FALSE
pancreas	17	B-Prol	0.957	1.21834989176015	0.914	1.21834989176015	1	0.117	NA	POU2AF1	FALSE
pancreas	17	B-Prol	0.956	1.50670435218377	0.912	1.50670435218377	0.966	0.117	NA	KNL1	FALSE
pancreas	17	B-Prol	0.953	1.55340810380475	0.906	1.55340810380475	1	0.384	NA	NCAPD2	FALSE
pancreas	17	B-Prol	0.953	0.95378783769616	0.906	0.95378783769616	1	0.949	NA	PPIA	TRUE
pancreas	17	B-Prol	0.952	1.20812476750881	0.904	1.20812476750881	0.966	0.436	NA	TMPO	FALSE
pancreas	17	B-Prol	0.952	0.932180497159042	0.904	0.932180497159042	1	0.95	NA	HNRNPD	TRUE
pancreas	17	B-Prol	0.951	1.30375903052025	0.902	1.30375903052025	1	0.265	NA	RCSD1	FALSE
pancreas	17	B-Prol	0.951	1.14077026407277	0.902	1.14077026407277	1	0.76	NA	PARP1	FALSE
pancreas	17	B-Prol	0.95	1.49421382760838	0.9	1.49421382760838	0.966	0.152	NA	NUSAP1	FALSE
pancreas	17	B-Prol	0.95	1.22002755504914	0.9	1.22002755504914	0.949	0.098	NA	MYBL2	TRUE
