	nCell	nUMI	validCell	cellRatio	filter
RP11-15D14.1	0	0	753	0	FALSE
RP11-15D14.2	0	0	753	0	FALSE
PTH	0	0	753	0	FALSE
HMGN2P36	0	0	753	0	FALSE
FAR1	335	866	753	0.444887118193891	TRUE
FAR1-IT1	8	13	753	0.0106241699867198	TRUE
RPL39P26	0	0	753	0	FALSE
CENPUP1	1	1	753	0.00132802124833997	FALSE
RP11-23B7.4	0	0	753	0	FALSE
RP11-98J9.1	0	0	753	0	FALSE
RP11-98J9.2	0	0	753	0	FALSE
RP11-98J9.3	0	0	753	0	FALSE
RNA5SP331	0	0	753	0	FALSE
RP11-231N3.1	0	0	753	0	FALSE
SPON1	227	892	753	0.301460823373174	TRUE
RNA5SP332	0	0	753	0	FALSE
RP11-21L19.1	0	2	753	0	FALSE
RRAS2	267	463	753	0.354581673306773	TRUE
RP11-140L24.3	12	17	753	0.0159362549800797	TRUE
COPB1	509	1447	753	0.675962815405046	TRUE
RNU7-49P	0	0	753	0	FALSE
RP11-140L24.4	0	0	753	0	FALSE
PSMA1	382	751	753	0.50730411686587	TRUE
PDE3B	54	152	753	0.0717131474103586	TRUE
RP11-677N16.1	3	3	753	0.00398406374501992	FALSE
CYP2R1	83	134	753	0.110225763612218	TRUE
CALCB	1	1	753	0.00132802124833997	FALSE
CALCP	0	0	753	0	FALSE
CALCA	0	0	753	0	FALSE
OR7E41P	0	0	753	0	FALSE
INSC	29	67	753	0.0385126162018592	TRUE
RP11-531H8.1	0	0	753	0	FALSE
RP11-531H8.2	0	0	753	0	FALSE
RP11-396O20.1	0	0	753	0	FALSE
RP11-396O20.2	0	0	753	0	FALSE
RP11-222N13.1	0	0	753	0	FALSE
SOX6	255	1345	753	0.338645418326693	TRUE
MIR6073	0	0	753	0	FALSE
CTD-3096P4.1	0	0	753	0	FALSE
AKR1B1P3	3	3	753	0.00398406374501992	FALSE
RN7SL188P	0	0	753	0	FALSE
C11orf58	725	6547	753	0.962815405046481	TRUE
PLEKHA7	52	100	753	0.0690571049136786	TRUE
RN7SKP90	1	2	753	0.00132802124833997	FALSE
RP11-466H18.1	579	2133	753	0.768924302788845	TRUE
OR7E14P	4	4	753	0.00531208499335989	FALSE
RPS13	695	4039	753	0.922974767596281	TRUE
SNORD14A	2	3	753	0.00265604249667995	FALSE
SNORD14B	0	0	753	0	FALSE
PIK3C2A	470	2015	753	0.624169986719788	TRUE
RNU6-593P	0	0	753	0	FALSE
CTD-3236F5.1	2	3	753	0.00265604249667995	FALSE
RP11-452G18.1	0	0	753	0	FALSE
NUCB2	501	3007	753	0.665338645418327	TRUE
RP11-452G18.2	12	12	753	0.0159362549800797	TRUE
NCR3LG1	14	39	753	0.0185922974767596	TRUE
RP1-239B22.5	3	5	753	0.00398406374501992	FALSE
KCNJ11	6	6	753	0.00796812749003984	FALSE
ABCC8	10	23	753	0.0132802124833997	TRUE
SDHCP4	0	0	753	0	FALSE
USH1C	9	23	753	0.0119521912350598	TRUE
OTOG	2	3	753	0.00265604249667995	FALSE
RP11-358H18.3	0	0	753	0	FALSE
RP11-358H18.2	0	0	753	0	FALSE
MYOD1	0	0	753	0	FALSE
KCNC1	11	19	753	0.0146082337317397	TRUE
SERGEF	202	457	753	0.268260292164675	TRUE
RP1-59M18.2	0	0	753	0	FALSE
TPH1	0	0	753	0	FALSE
SAAL1	116	213	753	0.154050464807437	TRUE
HIGD1AP5	0	0	753	0	FALSE
SAA3P	0	0	753	0	FALSE
MRGPRX3	1	2	753	0.00132802124833997	FALSE
RP11-113D6.6	0	0	753	0	FALSE
RP11-113D6.3	0	0	753	0	FALSE
MRGPRX4	0	0	753	0	FALSE
GLTPP1	0	0	753	0	FALSE
RP11-113D6.9	0	0	753	0	FALSE
RP11-113D6.10	0	0	753	0	FALSE
SAA4	0	0	753	0	FALSE
SAA2-SAA4	0	0	753	0	FALSE
SAA2	1	1	753	0.00132802124833997	FALSE
RNA5SP333	0	0	753	0	FALSE
ST13P5	84	115	753	0.111553784860558	TRUE
SAA1	0	0	753	0	FALSE
RNA5SP334	0	0	753	0	FALSE
HPS5	210	732	753	0.278884462151394	TRUE
GTF2H1	329	646	753	0.436918990703851	TRUE
MIR3159	0	0	753	0	FALSE
LDHA	696	9194	753	0.924302788844621	TRUE
AC084117.3	8	9	753	0.0106241699867198	TRUE
LDHC	5	7	753	0.00664010624169987	FALSE
RP11-613F22.7	0	0	753	0	FALSE
LDHAL6A	2	4	753	0.00265604249667995	FALSE
TSG101	289	543	753	0.383798140770252	TRUE
YWHABP2	0	0	753	0	FALSE
RP11-613F22.8	0	0	753	0	FALSE
RP11-613F22.6	1	2	753	0.00132802124833997	FALSE
UEVLD	181	415	753	0.240371845949535	TRUE
SPTY2D1-AS1	16	20	753	0.0212483399734396	TRUE
RP11-504G3.4	0	0	753	0	FALSE
RP11-504G3.2	0	0	753	0	FALSE
SPTY2D1	491	1913	753	0.652058432934927	TRUE
RP11-137N23.1	6	6	753	0.00796812749003984	FALSE
TMEM86A	11	37	753	0.0146082337317397	TRUE
IGSF22	4	4	753	0.00531208499335989	FALSE
RP11-1081L13.4	0	0	753	0	FALSE
PTPN5	0	0	753	0	FALSE
RP11-1081L13.5	0	0	753	0	FALSE
RP11-583F24.7	0	0	753	0	FALSE
RP11-1081L13.3	0	0	753	0	FALSE
RP11-583F24.6	0	0	753	0	FALSE
RP11-583F24.5	0	1	753	0	FALSE
MRGPRX1	0	0	753	0	FALSE
RP11-583F24.8	0	0	753	0	FALSE
RP11-583F24.4	0	0	753	0	FALSE
RP11-583F24.3	0	0	753	0	FALSE
RP11-589F4.2	0	0	753	0	FALSE
MRGPRX2	0	0	753	0	FALSE
ZDHHC13	70	105	753	0.0929614873837981	TRUE
CSRP3	4	4	753	0.00531208499335989	FALSE
RP11-428C19.4	0	0	753	0	FALSE
E2F8	8	22	753	0.0106241699867198	TRUE
PCNAP4	0	0	753	0	FALSE
RP11-428C19.5	0	0	753	0	FALSE
NAV2	233	855	753	0.309428950863214	TRUE
NAV2-IT1	0	0	753	0	FALSE
RNA5SP335	0	0	753	0	FALSE
NAV2-AS5	0	0	753	0	FALSE
NAV2-AS4	0	0	753	0	FALSE
MIR4486	0	0	753	0	FALSE
RP11-359E10.1	11	18	753	0.0146082337317397	TRUE
MIR4694	0	0	753	0	FALSE
NAV2-AS3	2	3	753	0.00265604249667995	FALSE
NAV2-AS2	10	26	753	0.0132802124833997	TRUE
NAV2-AS1	5	6	753	0.00664010624169987	FALSE
RP11-371I20.2	4	5	753	0.00531208499335989	FALSE
DBX1	0	0	753	0	FALSE
HTATIP2	58	102	753	0.0770252324037185	TRUE
PRMT3	141	246	753	0.187250996015936	TRUE
HMGB1P40	0	0	753	0	FALSE
SLC6A5	1	1	753	0.00132802124833997	FALSE
NELL1	182	535	753	0.241699867197875	TRUE
RP11-701I24.3	0	0	753	0	FALSE
RNA5SP336	0	0	753	0	FALSE
RP11-670N15.2	0	0	753	0	FALSE
RP11-670N15.1	0	0	753	0	FALSE
CTD-2302A16.2	0	0	753	0	FALSE
RNA5SP337	0	0	753	0	FALSE
CTD-2019O4.1	0	0	753	0	FALSE
ANO5	32	51	753	0.0424966799468791	TRUE
CTD-3064C13.1	0	0	753	0	FALSE
CTD-2140G10.2	0	1	753	0	FALSE
SLC17A6	0	0	753	0	FALSE
CTD-2140G10.4	0	0	753	0	FALSE
LINC01495	0	0	753	0	FALSE
RP11-34N19.1	0	0	753	0	FALSE
FANCF	69	93	753	0.0916334661354582	TRUE
GAS2	19	39	753	0.0252324037184595	TRUE
RNA5SP338	0	0	753	0	FALSE
SVIP	142	272	753	0.188579017264276	TRUE
RP11-17A1.3	2	3	753	0.00265604249667995	FALSE
CCDC179	0	0	753	0	FALSE
RP11-266A24.1	5	8	753	0.00664010624169987	FALSE
RP11-787P24.4	0	0	753	0	FALSE
WIZP1	0	0	753	0	FALSE
MIR8054	0	0	753	0	FALSE
RP11-787P24.2	0	0	753	0	FALSE
THAP12P4	0	0	753	0	FALSE
RP11-713P14.1	0	0	753	0	FALSE
RP11-945A11.1	0	0	753	0	FALSE
RP11-945A11.2	0	0	753	0	FALSE
RNU6-783P	0	0	753	0	FALSE
RP11-747E23.1	0	0	753	0	FALSE
RP11-2F20.1	0	0	753	0	FALSE
LUZP2	161	400	753	0.213811420982736	TRUE
CTC-830E23.1	0	0	753	0	FALSE
RP11-54J7.2	0	0	753	0	FALSE
RPL36AP40	1	1	753	0.00132802124833997	FALSE
RP11-46P12.1	0	0	753	0	FALSE
RP11-405K6.1	0	0	753	0	FALSE
RP11-20J1.1	0	0	753	0	FALSE
RP11-336F14.1	0	0	753	0	FALSE
CTD-2507G9.1	0	0	753	0	FALSE
RP11-430L3.1	0	0	753	0	FALSE
ANO3	18	40	753	0.0239043824701195	TRUE
RP11-485O14.1	0	0	753	0	FALSE
MUC15	152	486	753	0.201859229747676	TRUE
SLC5A12	2	4	753	0.00265604249667995	FALSE
FIBIN	211	516	753	0.280212483399734	TRUE
BBOX1	11	17	753	0.0146082337317397	TRUE
BBOX1-AS1	4	6	753	0.00531208499335989	FALSE
CCDC34	238	874	753	0.316069057104914	TRUE
LGR4	198	317	753	0.262948207171315	TRUE
RP11-159H22.2	2	2	753	0.00265604249667995	FALSE
RP11-159H22.1	3	3	753	0.00398406374501992	FALSE
LIN7C	367	932	753	0.48738379814077	TRUE
BDNF-AS	25	44	753	0.0332005312084993	TRUE
MIR8087	0	0	753	0	FALSE
RNA5SP339	0	0	753	0	FALSE
RP11-587D21.1	38	41	753	0.050464807436919	TRUE
LINC00678	0	0	753	0	FALSE
BDNF	38	113	753	0.050464807436919	TRUE
RP11-587D21.4	0	0	753	0	FALSE
CBX3P1	0	0	753	0	FALSE
HSP90AA2P	576	1963	753	0.764940239043825	TRUE
RP11-406D1.2	2	2	753	0.00265604249667995	FALSE
KIF18A	62	300	753	0.0823373173970783	TRUE
MIR610	0	0	753	0	FALSE
METTL15	297	865	753	0.394422310756972	TRUE
RP11-797J4.1	0	0	753	0	FALSE
RN7SKP158	0	0	753	0	FALSE
AC104978.1	0	0	753	0	FALSE
MIR8068	0	0	753	0	FALSE
RP11-22P4.2	3	3	753	0.00398406374501992	FALSE
RP11-960D24.1	0	0	753	0	FALSE
RP11-115J23.1	2	2	753	0.00265604249667995	FALSE
OR2BH1P	0	0	753	0	FALSE
RP11-466I1.1	0	0	753	0	FALSE
CTD-2063L20.1	0	0	753	0	FALSE
RP11-460B17.3	0	0	753	0	FALSE
RP11-460B17.1	1	1	753	0.00132802124833997	FALSE
RP11-460B17.2	0	0	753	0	FALSE
CTD-3012A18.1	0	0	753	0	FALSE
RP5-1027O15.1	0	0	753	0	FALSE
HNRNPRP2	0	0	753	0	FALSE
CTD-3138F19.1	0	0	753	0	FALSE
RN7SL240P	0	0	753	0	FALSE
RPL7AP58	0	0	753	0	FALSE
LINC01616	0	0	753	0	FALSE
KCNA4	1	1	753	0.00132802124833997	FALSE
RP11-624D11.2	0	0	753	0	FALSE
RP4-562D20.2	0	0	753	0	FALSE
FSHB	0	0	753	0	FALSE
ARL14EP	329	1288	753	0.436918990703851	TRUE
RPL12P30	0	0	753	0	FALSE
MPPED2	96	174	753	0.127490039840637	TRUE
RP4-710M3.2	0	0	753	0	FALSE
RP5-1024C24.1	1	1	753	0.00132802124833997	FALSE
DCDC1	10	22	753	0.0132802124833997	TRUE
CYCSP25	0	0	753	0	FALSE
RP1-296L11.1	0	0	753	0	FALSE
DNAJC24	75	265	753	0.099601593625498	TRUE
IMMP1L	131	260	753	0.173970783532537	TRUE
ELP4	175	296	753	0.232403718459495	TRUE
Z83001.1	0	0	753	0	FALSE
PAX6	2	4	753	0.00265604249667995	FALSE
RCN1	708	7161	753	0.940239043824701	TRUE
PAUPAR	0	0	753	0	FALSE
RP1-17K7.2	0	0	753	0	FALSE
RP1-17K7.3	0	0	753	0	FALSE
RP1-17K7.1	0	0	753	0	FALSE
EIF4A2P5	0	0	753	0	FALSE
RP1-65P5.3	7	8	753	0.00929614873837981	FALSE
THEM7P	0	0	753	0	FALSE
RP1-65P5.5	0	0	753	0	FALSE
WT1	0	0	753	0	FALSE
WT1-AS	4	10	753	0.00531208499335989	FALSE
WT1-AS_1	0	0	753	0	FALSE
WT1-AS_2	0	0	753	0	FALSE
WT1-AS_3	0	0	753	0	FALSE
WT1-AS_6	0	0	753	0	FALSE
WT1-AS_7	0	0	753	0	FALSE
WT1-AS_8	0	0	753	0	FALSE
EIF3M	662	3500	753	0.879150066401062	TRUE
HNRNPA3P9	0	0	753	0	FALSE
CCDC73	1	2	753	0.00132802124833997	FALSE
RP1-181J22.1	1	1	753	0.00132802124833997	FALSE
PRRG4	183	624	753	0.243027888446215	TRUE
QSER1	583	2785	753	0.774236387782204	TRUE
DEPDC7	33	50	753	0.0438247011952191	TRUE
TCP11L1	48	68	753	0.0637450199203187	TRUE
PIGCP1	2	3	753	0.00265604249667995	FALSE
LINC00294	148	293	753	0.196547144754316	TRUE
CSTF3	265	613	753	0.351925630810093	TRUE
CSTF3-AS1	0	0	753	0	FALSE
RPL29P23	0	0	753	0	FALSE
RP1-89D4.1	0	0	753	0	FALSE
HIPK3	631	4992	753	0.837981407702523	TRUE
RP1-130L23.1	0	0	753	0	FALSE
RP1-305G21.1	0	0	753	0	FALSE
KIAA1549L	29	71	753	0.0385126162018592	TRUE
RP4-541C22.5	0	3	753	0	FALSE
C11orf91	0	0	753	0	FALSE
CD59	643	3982	753	0.853917662682603	TRUE
FBXO3	369	893	753	0.49003984063745	TRUE
FBXO3-AS1	0	0	753	0	FALSE
RP11-646J21.6	0	0	753	0	FALSE
RP11-646J21.7	0	0	753	0	FALSE
RP11-646J21.3	0	0	753	0	FALSE
RP11-646J21.4	0	0	753	0	FALSE
RP11-646J21.2	0	0	753	0	FALSE
LMO2	38	175	753	0.050464807436919	TRUE
RP13-786C16.1	0	0	753	0	FALSE
CAPRIN1	595	2181	753	0.790172642762284	TRUE
NAT10	295	894	753	0.391766268260292	TRUE
ABTB2	21	38	753	0.0278884462151394	TRUE
RP1-145M24.1	7	7	753	0.00929614873837981	FALSE
RP1-53C18.3	0	0	753	0	FALSE
CIR1P3	0	0	753	0	FALSE
CAT	535	1505	753	0.710491367861886	TRUE
ELF5	37	100	753	0.049136786188579	TRUE
RP4-594L9.2	0	0	753	0	FALSE
RP11-350D17.2	0	0	753	0	FALSE
EHF	122	809	753	0.162018592297477	TRUE
RP11-350D17.3	0	0	753	0	FALSE
RP4-743O11.1	0	0	753	0	FALSE
APIP	278	643	753	0.369189907038513	TRUE
PDHX	221	426	753	0.293492695883134	TRUE
MIR1343	0	0	753	0	FALSE
RP4-607I7.1	0	0	753	0	FALSE
CD44	570	3006	753	0.756972111553785	TRUE
RP1-68D18.4	3	3	753	0.00398406374501992	FALSE
RP1-68D18.2	21	48	753	0.0278884462151394	TRUE
SLC1A2	14	41	753	0.0185922974767596	TRUE
RP1-68D18.3	0	0	753	0	FALSE
AC090625.1	0	0	753	0	FALSE
RP4-683L5.1	0	0	753	0	FALSE
PAMR1	308	1827	753	0.409030544488712	TRUE
RP5-945I17.2	0	0	753	0	FALSE
FJX1	49	69	753	0.0650730411686587	TRUE
RP1-276E15.1	0	0	753	0	FALSE
TRIM44	524	1592	753	0.695883134130146	TRUE
KRT18P14	1	1	753	0.00132802124833997	FALSE
RP11-698N11.2	0	0	753	0	FALSE
LDLRAD3	115	178	753	0.152722443559097	TRUE
RP5-916O11.3	0	0	753	0	FALSE
RP5-916O11.2	2	3	753	0.00265604249667995	FALSE
RPL12P31	0	0	753	0	FALSE
MIR3973	0	0	753	0	FALSE
RP11-1110F20.1	2	3	753	0.00265604249667995	FALSE
COMMD9	43	72	753	0.0571049136786189	TRUE
PRR5L	31	49	753	0.0411686586985392	TRUE
RP11-514F3.4	0	0	753	0	FALSE
RP11-514F3.5	0	0	753	0	FALSE
RP11-219O3.2	0	0	753	0	FALSE
TRAF6	197	437	753	0.261620185922975	TRUE
RP11-545D22.1	0	0	753	0	FALSE
RAG1	6	7	753	0.00796812749003984	FALSE
RAG2	0	0	753	0	FALSE
C11orf74	242	619	753	0.321381142098274	TRUE
CTD-2119L1.1	0	0	753	0	FALSE
RPL7AP56	0	0	753	0	FALSE
RP11-159D8.1	0	0	753	0	FALSE
RP11-159D8.2	0	0	753	0	FALSE
LRRC6P1	0	0	753	0	FALSE
RP11-63D14.1	0	0	753	0	FALSE
RP11-277K23.1	0	0	753	0	FALSE
LINC01493	0	0	753	0	FALSE
RP11-313M3.1	0	0	753	0	FALSE
RNU6-99P	0	0	753	0	FALSE
RP11-810F22.1	0	0	753	0	FALSE
RP11-40H19.1	0	0	753	0	FALSE
RP11-454H19.2	6	6	753	0.00796812749003984	FALSE
LRRC4C	50	93	753	0.0664010624169987	TRUE
RP11-407P18.1	0	0	753	0	FALSE
RNU6-365P	0	0	753	0	FALSE
RP11-63C8.1	0	0	753	0	FALSE
RP11-124G5.3	0	0	753	0	FALSE
RP11-124G5.1	0	0	753	0	FALSE
RP11-124G5.2	0	0	753	0	FALSE
LINC01499	0	0	753	0	FALSE
RP11-375D13.1	0	0	753	0	FALSE
RP11-375D13.4	0	0	753	0	FALSE
RP11-375D13.3	0	0	753	0	FALSE
RP11-148I19.1	0	0	753	0	FALSE
CTD-2572N17.1	0	0	753	0	FALSE
CTD-2537L20.1	0	0	753	0	FALSE
RP11-111A24.2	0	0	753	0	FALSE
RP11-111A24.1	0	0	753	0	FALSE
HNRNPKP3	2	2	753	0.00265604249667995	FALSE
API5	403	859	753	0.535192563081009	TRUE
RP11-484D2.2	0	0	753	0	FALSE
TTC17	504	1986	753	0.669322709163347	TRUE
RP11-484D2.5	1	1	753	0.00132802124833997	FALSE
RP11-484D2.4	5	10	753	0.00664010624169987	FALSE
RN7SKP287	0	0	753	0	FALSE
RP11-484D2.3	0	0	753	0	FALSE
CTBP2P6	0	0	753	0	FALSE
RP11-472I20.3	0	0	753	0	FALSE
MIR670	0	0	753	0	FALSE
MIR670HG	0	0	753	0	FALSE
RP11-472I20.4	3	3	753	0.00398406374501992	FALSE
MIR129-2	1	1	753	0.00132802124833997	FALSE
HSD17B12	344	626	753	0.456839309428951	TRUE
RP11-472I20.5	0	0	753	0	FALSE
RPL23AP63	0	0	753	0	FALSE
PHBP2	0	0	753	0	FALSE
RP11-472I20.6	0	0	753	0	FALSE
RP11-613D13.5	4	17	753	0.00531208499335989	FALSE
RP11-613D13.10	0	0	753	0	FALSE
ALKBH3	171	316	753	0.227091633466135	TRUE
SEC14L1P1	13	15	753	0.0172642762284197	TRUE
ALKBH3-AS1	0	0	753	0	FALSE
RP11-613D13.4	8	8	753	0.0106241699867198	TRUE
C11orf96	171	327	753	0.227091633466135	TRUE
RP11-613D13.8	4	4	753	0.00531208499335989	FALSE
ACCSL	0	0	753	0	FALSE
ACCS	89	266	753	0.118193891102258	TRUE
CTD-2609K8.3	0	0	753	0	FALSE
EXT2	437	1024	753	0.580345285524568	TRUE
ALX4	10	14	753	0.0132802124833997	TRUE
RP11-58K22.1	1	1	753	0.00132802124833997	FALSE
RP11-58K22.2	0	0	753	0	FALSE
CD82	215	603	753	0.285524568393094	TRUE
RP11-58K22.5	0	0	753	0	FALSE
RP11-58K22.4	0	0	753	0	FALSE
RPL34P22	2	11	753	0.00265604249667995	FALSE
RP11-244C20.2	0	0	753	0	FALSE
RP11-45A12.1	2	3	753	0.00265604249667995	FALSE
RP11-45A12.2	0	0	753	0	FALSE
TSPAN18	89	168	753	0.118193891102258	TRUE
TP53I11	246	775	753	0.326693227091633	TRUE
AC068858.1	0	0	753	0	FALSE
PRDM11	266	901	753	0.353253652058433	TRUE
CTD-2560E9.3	0	0	753	0	FALSE
SYT13	12	25	753	0.0159362549800797	TRUE
CTD-2560E9.5	1	1	753	0.00132802124833997	FALSE
RP11-430H10.1	0	0	753	0	FALSE
RP11-430H10.2	0	0	753	0	FALSE
RP11-430H10.4	0	0	753	0	FALSE
RP11-430H10.3	0	0	753	0	FALSE
RP11-958J22.1	0	0	753	0	FALSE
RP11-958J22.2	0	0	753	0	FALSE
RP11-958J22.3	0	0	753	0	FALSE
CHST1	19	30	753	0.0252324037184595	TRUE
RP11-495O11.1	0	0	753	0	FALSE
MIR7154	0	0	753	0	FALSE
CTD-2210P24.1	0	0	753	0	FALSE
CTD-2210P24.2	0	0	753	0	FALSE
CTD-2210P24.3	0	0	753	0	FALSE
DKFZp779M0652	0	0	753	0	FALSE
SLC35C1	44	52	753	0.0584329349269588	TRUE
CTD-2210P24.6	0	0	753	0	FALSE
CRY2	106	177	753	0.140770252324037	TRUE
MAPK8IP1	7	9	753	0.00929614873837981	FALSE
RP11-618K13.2	1	2	753	0.00132802124833997	FALSE
C11orf94	0	0	753	0	FALSE
PEX16	0	0	753	0	FALSE
LARGE2	2	3	753	0.00265604249667995	FALSE
PHF21A	455	1621	753	0.604249667994688	TRUE
RP11-702F3.1	0	0	753	0	FALSE
RP11-702F3.3	1	1	753	0.00132802124833997	FALSE
RP11-702F3.2	0	0	753	0	FALSE
RP11-702F3.4	1	3	753	0.00132802124833997	FALSE
CTD-2589M5.5	0	0	753	0	FALSE
CTD-2589M5.4	0	0	753	0	FALSE
CREB3L1	65	108	753	0.0863213811420983	TRUE
DGKZ	28	35	753	0.0371845949535193	TRUE
MIR4688	0	0	753	0	FALSE
MDK	274	574	753	0.363877822045153	TRUE
CHRM4	0	0	753	0	FALSE
AMBRA1	85	141	753	0.112881806108898	TRUE
RP11-425L10.1	229	341	753	0.304116865869854	TRUE
MIR3160-1	0	0	753	0	FALSE
MIR3160-2	0	0	753	0	FALSE
HARBI1	39	64	753	0.051792828685259	TRUE
ATG13	186	316	753	0.247011952191235	TRUE
ARHGAP1	234	434	753	0.310756972111554	TRUE
ZNF408	12	14	753	0.0159362549800797	TRUE
F2	0	1	753	0	FALSE
CKAP5	411	1658	753	0.545816733067729	TRUE
MIR5582	0	0	753	0	FALSE
LRP4-AS1	3	3	753	0.00398406374501992	FALSE
LRP4	286	1458	753	0.379814077025232	TRUE
C11orf49	99	223	753	0.131474103585657	TRUE
CTD-2384B9.1	0	0	753	0	FALSE
RP11-390K5.3	0	0	753	0	FALSE
ARFGAP2	397	1302	753	0.527224435590969	TRUE
RP11-390K5.6	0	0	753	0	FALSE
PACSIN3	16	21	753	0.0212483399734396	TRUE
MIR6745	0	0	753	0	FALSE
RP11-390K5.1	17	41	753	0.0225763612217795	TRUE
DDB2	168	437	753	0.223107569721116	TRUE
RP11-17G12.2	0	0	753	0	FALSE
ACP2	92	177	753	0.122177954847278	TRUE
NR1H3	92	182	753	0.122177954847278	TRUE
MADD	83	185	753	0.110225763612218	TRUE
RP11-17G12.3	0	0	753	0	FALSE
RP11-125F14.2	0	0	753	0	FALSE
MYBPC3	0	0	753	0	FALSE
SPI1	0	1	753	0	FALSE
RP11-750H9.5	1	2	753	0.00132802124833997	FALSE
MIR4487	0	0	753	0	FALSE
SLC39A13	32	39	753	0.0424966799468791	TRUE
PSMC3	586	3503	753	0.778220451527224	TRUE
RAPSN	0	0	753	0	FALSE
CELF1	538	2512	753	0.714475431606906	TRUE
RP11-750H9.7	6	9	753	0.00796812749003984	FALSE
RN7SL652P	0	0	753	0	FALSE
NDUFS3	325	680	753	0.431606905710491	TRUE
PTPMT1	74	103	753	0.098273572377158	TRUE
KBTBD4	172	321	753	0.228419654714475	TRUE
RNU5E-10P	0	0	753	0	FALSE
RP11-76I23.7	0	0	753	0	FALSE
FAM180B	0	0	753	0	FALSE
C1QTNF4	1	1	753	0.00132802124833997	FALSE
MTCH2	342	1350	753	0.454183266932271	TRUE
AGBL2	25	59	753	0.0332005312084993	TRUE
FNBP4	636	8790	753	0.844621513944223	TRUE
NUP160	308	522	753	0.409030544488712	TRUE
RP11-692M12.5	0	0	753	0	FALSE
RNA5SP340	0	0	753	0	FALSE
YPEL5P2	0	0	753	0	FALSE
RP11-793I11.1	0	0	753	0	FALSE
PTPRJ	138	337	753	0.183266932270916	TRUE
PTPRJ-AS1	0	0	753	0	FALSE
MIR3161	0	0	753	0	FALSE
OR4B1	0	0	753	0	FALSE
OR4B2P	0	0	753	0	FALSE
OR4X2	0	0	753	0	FALSE
OR4X1	0	0	753	0	FALSE
OR4S1	0	0	753	0	FALSE
OR4C3	0	0	753	0	FALSE
OR4C4P	0	0	753	0	FALSE
OR4C5	0	0	753	0	FALSE
OR4C2P	0	0	753	0	FALSE
OR4C10P	0	0	753	0	FALSE
OR4C9P	0	0	753	0	FALSE
OR4R1P	0	0	753	0	FALSE
OR4A47	0	0	753	0	FALSE
OR4A48P	0	0	753	0	FALSE
OR4A46P	0	0	753	0	FALSE
OR4A40P	0	0	753	0	FALSE
OR4A43P	0	0	753	0	FALSE
OR4A45P	0	0	753	0	FALSE
OR4A41P	0	0	753	0	FALSE
OR4A42P	0	0	753	0	FALSE
OR4A44P	0	0	753	0	FALSE
RP11-56P9.5	0	0	753	0	FALSE
RP11-56P9.10	0	0	753	0	FALSE
RP11-56P9.6	0	0	753	0	FALSE
RP11-56P9.4	0	0	753	0	FALSE
TRIM51CP	0	0	753	0	FALSE
RP11-56P9.8	0	0	753	0	FALSE
TRIM51GP	0	0	753	0	FALSE
TRIM53CP	0	0	753	0	FALSE
RP11-56P9.11	1	1	753	0.00132802124833997	FALSE
TRIM49B	0	0	753	0	FALSE
TRIM64C	0	0	753	0	FALSE
CTD-2132H18.5	0	0	753	0	FALSE
CTD-2132H18.3	0	0	753	0	FALSE
UBTFL7	0	0	753	0	FALSE
RP11-107P7.1	0	0	753	0	FALSE
RP11-107P7.6	0	0	753	0	FALSE
RP11-107P7.2	0	0	753	0	FALSE
TRIM77BP	0	0	753	0	FALSE
UBTFL9	1	1	753	0.00132802124833997	FALSE
FOLH1	192	693	753	0.254980079681275	TRUE
CTD-2026G22.1	0	0	753	0	FALSE
TYRL	0	0	753	0	FALSE
CBX3P8	0	0	753	0	FALSE
RP11-61N20.3	2	2	753	0.00265604249667995	FALSE
RP11-707M1.1	0	0	753	0	FALSE
RP11-707M1.7	0	0	753	0	FALSE
RP11-707M1.9	0	0	753	0	FALSE
TRIM51FP	0	0	753	0	FALSE
RP11-163O19.16	0	0	753	0	FALSE
RP11-163O19.1	0	0	753	0	FALSE
RP11-163O19.11	0	0	753	0	FALSE
RP11-163O19.10	0	0	753	0	FALSE
TRIM51DP	0	0	753	0	FALSE
RP11-163O19.3	0	0	753	0	FALSE
RP11-163O19.8	0	0	753	0	FALSE
OR4A1P	0	0	753	0	FALSE
OR4A49P	0	0	753	0	FALSE
OR4A18P	0	0	753	0	FALSE
OR4A19P	0	0	753	0	FALSE
OR4R3P	0	0	753	0	FALSE
OR4C13	0	0	753	0	FALSE
OR4C12	0	0	753	0	FALSE
OR4C48P	0	0	753	0	FALSE
OR4C45	0	0	753	0	FALSE
OR4C49P	0	0	753	0	FALSE
GTF2IP11	0	0	753	0	FALSE
RP11-347H15.1	0	0	753	0	FALSE
RP11-347H15.6	0	0	753	0	FALSE
RP11-347H15.2	0	0	753	0	FALSE
RP11-347H15.5	12	15	753	0.0159362549800797	TRUE
RP11-347H15.3	0	0	753	0	FALSE
RP11-347H15.4	0	0	753	0	FALSE
RP11-574M7.1	4	5	753	0.00531208499335989	FALSE
RP11-574M7.2	0	0	753	0	FALSE
OR4C50P	0	0	753	0	FALSE
OR4C46	0	0	753	0	FALSE
OR4C7P	0	0	753	0	FALSE
OR4R2P	0	0	753	0	FALSE
OR4A4P	1	1	753	0.00132802124833997	FALSE
OR4A3P	0	0	753	0	FALSE
OR4A2P	0	0	753	0	FALSE
OR4A8	0	0	753	0	FALSE
OR4A7P	0	0	753	0	FALSE
