mdid	size	TF	PPI	GO	KEGG	class	avgCor_Small intestine.Fibro-COL14A1.14w	avgCor_Small intestine.Fibro-COL14A1.20w	avgCor_Small intestine.Fibro-COL6A5.20w	avgCor_Small intestine.SM-Visceral.20w	avgCor_Small intestine.T.20w	avgCor_Stomach.Fibro-ADAM28.14w	avgCor_Stomach.Fibro-ADAM28.20w	avgCor_Stomach.Fibro-FBLN1.14w	avgCor_Stomach.Fibro-FBLN1.20w	avgCor_Stomach.Fibro-IRF1.20w	avgExpr_Small intestine.Fibro-COL14A1.14w	avgExpr_Small intestine.Fibro-COL14A1.20w	avgExpr_Small intestine.Fibro-COL6A5.20w	avgExpr_Small intestine.SM-Visceral.20w	avgExpr_Small intestine.T.20w	avgExpr_Stomach.Fibro-ADAM28.14w	avgExpr_Stomach.Fibro-ADAM28.20w	avgExpr_Stomach.Fibro-FBLN1.14w	avgExpr_Stomach.Fibro-FBLN1.20w	avgExpr_Stomach.Fibro-IRF1.20w
SD132	24	TRUE	FALSE	FALSE	FALSE	Unknown	0.1151657133164	0.127430971943988	0.116861806145606	0.13709679554854	0.0964311727551256	0.137028924936295	0.1549781239129	0.116675299221838	0.135060660771719	0.123782304579466	152.218439438543	149.140152221124	128.89781829798	164.379029231967	76.0524679577952	173.35887437302	141.745687844122	152.373412834049	112.504086128116	120.85835909399
SD169	25	TRUE	TRUE	FALSE	FALSE	Unknown	0.0647577307134633	0.101796720735065	0.0996436571985376	0.0949316204866315	0.0437328194272396	0.0676709045471123	0.133725452555771	0.0746848574303521	0.113681064459835	0.192481336646685	964.472828983114	1321.82283452153	1199.50866722665	1243.91270258967	1267.69321062716	818.714937887931	1354.18310179748	1046.39545516855	1801.20812229438	1991.17118044292
SD62	22	FALSE	FALSE	FALSE	FALSE	Unknown	0.120219526812982	0.0757753573974	0.0612574677701353	0.0731722261227347	0.0978198127867839	0.145527993927004	0.0627066109266946	0.100287007076498	0.0735051299769512	0.0601524336112603	37.6114310402211	46.1748760431916	53.6789100780028	48.3642537832669	19.2686318746198	46.2520065628169	78.4324300492047	34.558876483515	73.5070147291715	84.0218425340255
SD153	22	TRUE	FALSE	FALSE	FALSE	Unknown	0.0761999994252948	0.0818824001124155	0.0863318659512907	0.0799371688023871	0.111851454696154	0.0768051961269894	0.0755123216151991	0.0825575313887929	0.129973121707422	0.0684108965860291	421.968615816233	373.545569659956	371.833850407767	356.303825960583	396.215225113907	331.522675864381	306.314085065225	369.36005757924	351.334014656234	327.050239877034
SD119	13	TRUE	FALSE	FALSE	FALSE	Unknown	0.0499795260312362	0.064237870671764	0.0734470315187213	0.0807334006051301	0.0757107432648723	0.0833375717261569	0.127921162007512	0.0673212701812157	0.087434364397846	0.0910591612175081	28.4191746826187	28.5176817719552	31.0530071302767	27.7007475268922	102.200574467122	27.3418414055058	32.4939564237545	29.5393297108253	36.3855132588877	32.4649807443785
SD140	30	TRUE	FALSE	FALSE	FALSE	Unknown	0.0739751427919061	0.077788614269363	0.0732375387346253	0.0857403172549972	0.0766863571087414	0.0829769893509938	0.0743079035168262	0.093128958643364	0.0828742769796183	0.0781882498617277	127.968762416907	122.515426326807	110.066403624651	150.287550001134	63.5510951752492	142.150011321568	119.094674869131	133.576770141144	98.5302054771313	103.819005452859
SD177	41	TRUE	FALSE	FALSE	FALSE	Unknown	0.0674229320838912	0.0671040011767318	0.0559392145338385	0.0749763297849226	0.0415098993673724	0.0623305033613853	0.0785767830422016	0.0640037354344478	0.0713396435349171	0.0954402598435136	882.563084451854	506.14925419477	1001.89896091028	920.950564713093	701.254584282489	1152.7749812244	1132.13552409171	671.908454577011	526.436791012568	853.377531757034
SD23	18	TRUE	FALSE	FALSE	TRUE	Unknown	0.0790887833202281	0.128200028335019	0.0335570589616519	0.0552917511892171	0.0334734256237142	0.0388181417998543	0.0378346817648561	0.0976165243236099	0.106434969274425	0.0380208024024564	338.123248173334	374.703161474526	284.616202702582	264.20191959647	86.1531130571044	247.53936947437	276.434099398762	355.126365441316	414.143270301357	262.87325413481
SD151	21	FALSE	FALSE	FALSE	FALSE	Unknown	0.0679562796182824	0.0888710262121504	0.0227136132977395	0.0358592748312135	-0.00522308536929918	0.0278625279607793	0.0119430430528973	0.180430358903595	0.154212016099212	0.0128021278514851	196.59980208257	278.368899832825	17.973782970867	27.2846102568385	101.840749092149	26.5164022012607	33.5636934166555	115.413330861516	164.712611562071	29.0833240825932
SD146	31	FALSE	FALSE	FALSE	TRUE	Unknown	0.0231373646142413	0.0801274665218744	0.0570457165510532	0.0815952634348535	0.0763370026557848	0.0254363298533549	0.0554843163061317	0.016042124342905	0.103881562431492	0.0641084080056332	6.33797121239007	12.9486452880377	17.0877259983114	15.3608577348587	21.7432352410814	8.62040460055062	30.3640029832272	4.59043558531573	19.1380788855531	23.1052856985729
SD116	11	FALSE	FALSE	FALSE	FALSE	Unknown	0.0443019756942601	0.0319847340580625	0.05649243058463	0.0408481217128698	0.0202666930502223	0.138362847464256	0.0572539515091619	0.0340180951762749	0.0211720632237452	0.0877445080156436	498.88370085695	395.073215059995	283.109273083825	323.767016262753	47.1824754647137	328.415267530675	258.214675650319	659.37621233864	413.545450253059	202.962261270062
SD19	20	FALSE	FALSE	FALSE	FALSE	Unknown	0.0350424009075775	0.0974284660920829	0.0500972381602697	0.0344696485132547	0.0474273274520104	0.0232232110085112	0.0494729292799902	0.0333762954384558	0.0699424476986464	0.0642741972121073	231.11651665564	211.009588537182	168.846702374061	197.203703798748	174.818870849316	218.917872105736	171.739322782718	240.208031101065	178.376315255309	161.65639544868
SD42	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.00896789681511346	0.0573099765629464	0.118629913997116	0.079957068975559	0.0287637027917325	0.0283088108203305	0.0441540036237826	0.0347329898821008	0.0615729100376304	0.0304697273766559	92.9158398334953	121.307667305953	148.123304030157	126.823757169244	122.917050805686	97.2748772076127	89.3163248704491	101.68783666099	104.704548573678	149.502083391583
SD148	42	TRUE	FALSE	FALSE	TRUE	Unknown	0.0250823077605755	0.0340538034636888	0.0323317408258643	0.0272452368318509	0.0165872247698414	0.027837088633582	0.0446410005809457	0.0473484458033219	0.153214854760795	0.06563129266435	784.522834148842	443.673817027909	943.949531277893	854.943287916857	621.659544244555	1034.21645290347	1086.49761941318	587.258135408473	546.487421410264	904.203100098485
SD164	12	FALSE	FALSE	FALSE	FALSE	Unknown	0.0110980634468451	0.0515438925960328	0.0590458697274969	0.058735361718964	0.055161321929147	-0.0097284948751546	0.0707656720743929	-0.0206820477114408	0.0775313944734644	0.114008503214821	6.95319741033659	11.1815648763541	13.6636771274036	14.834351065362	16.8161225183622	6.32139563451619	23.2141068877418	4.43455341515759	16.8118378447815	18.5948283458429
SD126	15	FALSE	FALSE	FALSE	FALSE	Unknown	-0.0012847534719626	0.0318981825613907	0.0525427509010384	0.0640654128693772	0.0547055874257134	0.0276994623430227	0.101149919819519	0.00717364558238217	0.0535108976321974	0.0658828089021175	6.45719843761398	10.217165218424	12.4227539617054	11.0905243274295	19.2262569676658	7.14965580029145	23.1519708160658	3.95846309511295	14.0106733198043	16.3292908555726
SD66	13	FALSE	FALSE	FALSE	FALSE	Unknown	-0.0144818591915765	0.0525790506465317	0.0526888439849828	0.0482063766409769	0.129070688100532	0.026159254458605	0.0410906515791679	0.0332571601462751	0.0432796046213301	0.018090244873073	8.90446617774995	11.4738448455083	15.7437854070227	14.7620710579493	15.1281033752641	16.4026966416986	32.7901599744874	6.86595507384995	15.8737233201002	22.3494026869419
SD46	23	FALSE	FALSE	FALSE	FALSE	Unknown	-0.00850518205073759	0.0441287048359762	0.0401768824300864	0.101225200766206	0.0529127175728824	0.0245643191061686	0.0441906346031923	0.0229046892411513	0.0515205862080442	0.044978360154622	15.0657310455995	22.2803530031477	21.8829794230095	20.5160349291575	27.1885667975881	12.2010011244441	41.2561983399796	14.5502130529996	44.8878489105849	31.5290774999609
SD159	22	TRUE	FALSE	FALSE	FALSE	Unknown	0.0135149865189246	0.0355415690624317	0.0282741630782115	0.0355488089863255	0.0084432576871808	0.0208038587756337	0.0264211898609012	0.10138586612611	0.103579082661841	0.0389643034912219	255.502747115626	222.823901991064	241.710282492622	354.677468297318	77.3295510654907	274.25862560089	248.338302046133	202.728843960809	174.193047106319	212.162235497878
SD14	14	FALSE	FALSE	FALSE	FALSE	Unknown	0.0158355355819638	0.0932665805891933	0.0418477747675758	0.0471014892922288	0.0506831776368898	0.0293588661876845	0.0469648334088755	-0.00305144316650686	0.0510415327254455	0.0390957391641663	81.1787238041656	98.4885378325615	97.4785559558936	96.7467534797805	142.347958192289	89.9976461131424	159.378530936276	77.2320729483033	130.026938235607	127.955088584394
SD181	32	TRUE	FALSE	FALSE	FALSE	Unknown	0.00952066275796185	0.0330263903819244	0.0325219112547082	0.0228450315812557	0.0131544328840243	0.0985588354359928	0.049960464025884	0.0154253999056469	0.0315012086980783	0.0992330812133426	216.068202341882	215.572332537085	175.458934188266	212.459689965065	49.1362493227869	139.683418085507	121.207161957425	243.608914086009	214.293777461883	111.196941953813
SD65	86	FALSE	FALSE	FALSE	FALSE	Unknown	0.0107588798267011	0.0389797237418767	0.0468085052133275	0.0518157215211231	0.096649925367304	0.013622245133242	0.0415797007552001	0.0125516601762127	0.0457209453896721	0.0420581006994067	14.5862699046872	19.1253571095725	32.4638200548308	49.0538165504075	19.1637964594628	23.7082998859672	39.0715347376002	14.3080102563015	25.8819019031734	29.6405675455882
SD39	10	FALSE	FALSE	FALSE	FALSE	Unknown	-0.00125924232016501	0.0357685070788235	0.0883290066923924	0.0152518099542627	0.0536839558020901	0.0405476884837763	0.0411884470025336	0.0309679625213046	0.0360246804273776	0.0572563365651146	133.214327822329	149.891481121971	160.567253669402	221.065763858571	20.0399790006328	141.566287981303	135.329844427138	113.036631305126	113.933789480301	112.084049757266
SD51	14	FALSE	FALSE	FALSE	FALSE	Unknown	0.00897193880939567	0.0321955394261974	0.0508392695476594	0.100951216888064	0.0289813810921282	0.0307897238648281	0.0285955873667853	0.0236339454226277	0.0434942020502717	0.0433145795533063	128.489643392007	113.718963839255	131.603181903675	125.845420591176	181.230023634566	136.599987125051	116.821112572269	121.498994631263	103.329280503137	154.309558668533
SD56	11	FALSE	FALSE	FALSE	FALSE	Unknown	0.0178322491251883	0.0420892522114499	0.0370369007849852	0.142559727260576	0.0274735825243661	0.0372352093146033	0.0172089934971267	0.0104449418867661	0.0368057679500358	0.0163952022533428	78.1867978148332	80.6480101064227	57.3092575912816	145.710295081961	45.3393506175403	81.3923173984689	62.8659500374371	116.581728648727	87.7910992845114	59.9115479822149
SD145	21	FALSE	FALSE	FALSE	FALSE	Unknown	0.00101007713265687	0.030537940359731	0.0410337500348459	0.0517699362085945	0.0460840428918286	0.0267262814342097	0.0429985955573017	0.0128880485502645	0.0889438059184628	0.0401623086771253	12.1155775494154	16.6570266592424	29.0198389700044	25.8067817367596	28.5892974100005	29.4817268047276	44.3213713420812	11.2915396291514	22.6455460655943	36.0991036249147
SD63	15	FALSE	FALSE	FALSE	FALSE	Unknown	0.00311436979379047	0.0141554419723131	0.0563994076440288	0.0451488379520131	0.101894038294962	0.0215525042621601	0.0331210263809507	0.0381916258582122	0.0401934621283885	0.0241805244750268	24.5297307601544	27.0670915600336	21.3033423483508	23.4640026141472	15.8882409146749	19.9896015945277	35.4462118326031	15.5978749750198	25.171909552703	27.8420697758643
SD144	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0440451578379445	0.025665696172075	0.0145477201697117	0.0478764919914982	0.0550218630133071	0.00210514700252992	0.0458176734743202	0.00591422188542618	0.099253626044094	0.0359850869746299	17.4346991207244	19.8250040152414	36.7884449597825	23.9156350704367	15.0962641782572	15.1755680308712	35.6515735999144	8.5962232856348	15.8423290127529	25.7836355247291
SD127	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0277627788093803	0.0324121314514894	0.0345740397956483	0.0246171622712255	0.0243934714381529	0.030058108591871	0.108352612530071	0.0176795669875707	0.0316474396287183	0.0441356456009523	9.99493845904819	16.7334051114831	19.9254491106067	170.535576884979	59.286033750262	13.1569981421941	30.1671897123546	9.0864317705473	18.319865542893	23.9508671033169
SD152	35	FALSE	FALSE	FALSE	TRUE	Unknown	0.0232352987957612	0.0404053630543774	0.0189620573837478	0.0234434222972444	0.0130893446530148	0.00650511817039596	0.0207998522806567	0.0971455381103342	0.113211292639112	0.0165159546662227	100.050751798776	90.4065185481313	93.7884592120738	58.9130945684382	28.9902199217669	69.5570658020822	88.0025539510332	135.744822070313	162.433499630286	76.1673457729535
SD64	34	FALSE	FALSE	FALSE	FALSE	Unknown	0.0126547647325412	0.0377933147456066	0.0432436317643922	0.0451303568639025	0.10078256549466	0.00211696015459083	0.0354985052301055	0.00387972281796817	0.0466101749941184	0.0383416163536608	9.17843020840631	13.2055351212349	32.6722401396252	18.4553494563451	13.9328899460459	16.279360399208	25.8316958236681	6.95394853952182	14.0975771373853	20.7915002793793
SD158	23	TRUE	FALSE	FALSE	FALSE	Unknown	0.0226929879731987	0.0273542327482069	0.0243494026323635	0.0173161720448154	0.00958020575798775	0.0206524644040868	0.033098859831791	0.0657840526575359	0.0997797516425872	0.0338618168852782	237.309906870973	227.860315182006	264.708856343673	297.152483920932	159.685849979166	300.109538542666	280.990870112534	212.484941735161	199.286653296933	238.456831721729
SD70	61	TRUE	TRUE	FALSE	FALSE	Unknown	0.0195658491911561	0.028940050355964	0.0346024831766551	0.0291804548086986	0.0904863895839062	0.0223834671903297	0.0273465020143454	0.0261753428165719	0.0338138300647883	0.0205356607334434	104.986189993924	104.124973571162	108.45596208877	94.5750649982942	134.66765280997	80.3095092344216	76.6985430506418	93.2419290426118	92.9688083593587	88.9682875378488
SD135	34	TRUE	FALSE	FALSE	FALSE	Unknown	0.023738738709075	0.0356333798934176	0.0108139317712258	0.0218508949847749	0.0186149244297655	0.0146673244705139	0.00966733941488543	0.118998079733183	0.0604753547032738	0.0108494564816145	93.575468477687	81.3315766340405	40.9794302887892	44.0883365830587	21.915255824705	45.134721494586	40.813625684221	77.7483414345205	67.2334808368283	34.704807527842
SD147	15	FALSE	TRUE	FALSE	FALSE	Unknown	0.017684822527831	0.0214056751262867	0.016571519315943	0.025580178041156	0.0217432729287174	0.028909103354495	0.033662857445206	0.0269629302163193	0.0909535643297423	0.0364079632827465	34.4722588861364	36.1825792287013	42.7896096517904	46.4215060384626	71.1412799900064	43.1560882578871	56.5610078272367	32.0551301525255	45.9147140273148	50.4578561696161
SD157	10	FALSE	FALSE	FALSE	FALSE	Unknown	0.0188572043947734	0.0284710640661783	0.00347357705070383	0.0205015837430004	0.0327057416003979	0.00679803348320816	0.0232347854191723	0.0443573390311523	0.10627611252441	0.0257415676562453	130.062201705631	95.2119568794361	144.662800774068	155.632469470031	27.8705787665335	169.736277935676	155.451373133877	180.077306797535	142.609540965276	132.792624170613
SD87	14	FALSE	FALSE	FALSE	FALSE	Unknown	0.0121065495198156	0.0252251794128569	0.0156392521841365	0.0189445474887845	0.133973607342145	0.0123935324411483	0.00782988801113068	0.00930087212062182	0.0262916500695012	0.0202242219283825	93.7913312052939	88.050088330423	108.196929710678	85.1685156836396	61.9291144204243	97.8385855041131	114.642085413048	66.3120011252725	72.591312423933	118.116074457484
SD143	14	TRUE	FALSE	FALSE	FALSE	Unknown	0.0336684087586945	0.0286805136970283	0.0091698783457025	0.0341192362948011	0.0109658612051294	0.0141591205357248	0.00762949862884459	0.0948191181098715	0.0381093705240589	0.00882142548271346	116.340599566919	99.8605569352453	128.173399959696	144.92868117309	48.6872977707789	163.307041137079	145.629030039976	117.41707525757	95.371893993177	123.5394065569
SD75	26	TRUE	FALSE	FALSE	FALSE	Unknown	0.01439770615968	0.0215737150501407	0.0244679389429384	0.0227123257395745	0.0880116546218426	0.0173318884717142	0.0208196212154085	0.0213144158052547	0.0266897656916195	0.0137664791034863	149.047549642497	128.406202552888	135.956667032254	146.935548915841	165.251141912503	146.683613560439	143.230482654129	133.350792127339	131.201746272765	137.657553105122
SD161	12	FALSE	FALSE	FALSE	TRUE	Unknown	0.0165947078020391	0.0242486874408757	0.0294600972481909	0.0229258708024265	0.00963296108847959	0.0144208058995142	0.0290800494617438	0.0103943782709298	0.102975910093893	0.0105077408016431	83.3679032211723	81.2338647666675	81.7669467080329	87.9890166058007	98.3842997493028	88.0677692780197	76.1189354439883	83.1725754131742	69.8562754256197	84.0297721417729
SD95	25	TRUE	TRUE	FALSE	FALSE	Unknown	0.0155983146899624	0.0208404931583403	0.0317682018856179	0.0257340679618356	0.096323293450179	0.011433254094354	0.0156228728489236	0.00884313852780702	0.02213781318045	0.0184879557035462	92.4110798123375	88.1854401359319	94.0290938344383	106.896311670854	134.107317920063	101.702326944115	89.0941240997228	94.0737408458565	80.7649768148094	94.7531666590028
SD69	39	FALSE	FALSE	FALSE	TRUE	Unknown	0.00884777565795034	0.0215734448710834	0.0230763734060246	0.0198964682486403	0.0885841356158312	0.0124642544453594	0.0241906519576474	0.00851401526510479	0.0238363534410812	0.0146889801835069	52.0311900584879	53.8501062822905	55.3092768795251	51.3788164533402	126.548171505397	53.4579273511759	54.8464336595431	49.8407686038806	52.5185164764931	63.7564136602053
SD77	11	FALSE	FALSE	FALSE	FALSE	Unknown	0.0163837768935759	0.0240891824099377	0.0148813311599394	0.00298066260662711	0.0945631920788583	0.00684007690579983	0.00992331523035916	0.0147959714827256	0.0255902354248775	0.00704040879309481	41.8193119922581	38.9945336535539	45.4198520084645	43.9934897413939	57.6794673624036	47.8267102561398	50.0411395384051	36.9600718425673	36.9885981655421	43.1344933330717
SD103	40	TRUE	FALSE	FALSE	FALSE	Unknown	0.00614311250353508	0.0164638797895622	0.00943147304446641	0.0154201862627551	0.0937231573065826	0.00775719053162883	0.0132332302474852	0.0169053915784694	0.0183088811675555	0.0135857655742921	92.5089725372225	91.648898669111	83.8218182235263	110.9392715891	113.309900446367	86.1773719807864	89.620661269935	81.983937804733	90.195331935297	82.6424417299243
