cell	nGene	nUMI	orig.ident	percent.mito	batch	bigBatch	outer_id	inner_id	bigInner_id	res.1	cluster	tSNE_1	tSNE_2	ABratio	cleanReads	mpRatio	mitoRatio	ERCCratio	avgCor	doublet	filter	ident
XCS-7_35	1937	3806	.	0.0131371518654756	XCS-7	XCS	5	3	1-4	5	5	34.7463759050127	8.12640148389352	0.922036304198211	847366	0.8661	0.0127942681678608	0.0959317799714344	0.220352512116666	FALSE	TRUE	Enterocyte
XCS-7_39	5626	45431	.	0.0235081772358081	XCS-7	XCS	5	7	5-8	16	16	-6.98815083937091	-25.8313324298271	0.989232181160942	4261695	0.8979	0.0234622144112478	0.0236505511673792	0.366243646694528	FALSE	TRUE	mitotic
XCS-7_40	4276	24541	.	0.0270975102889043	XCS-7	XCS	5	8	5-8	1	1	7.01514222889279	-2.55877407240269	0.986833656340186	1760000	0.8832	0.027047913446677	0.0240059809455217	0.367020166252786	FALSE	TRUE	LUM-0
XCS-7_41	3619	19014	.	0.0769958977595456	XCS-7	XCS	6	1	1-4	5	5	32.2344497402391	5.36057077214954	0.978870470422172	3019145	0.857	0.0758509921765712	0.0400104897873871	0.285127435770193	FALSE	TRUE	Enterocyte
XCS-7_42	2866	25764	.	0.0274802049371216	XCS-7	XCS	6	2	1-4	1	1	-1.43612518337093	1.48191840727723	0.932299371066858	1272274	0.8523	0.027411049595416	0.102328403220771	0.335126445154375	FALSE	TRUE	LUM-0
XCS-7_43	4302	22554	.	0.0575951050811386	XCS-7	XCS	6	3	1-4	5	5	29.3098034341932	11.3302221171842	0.96101676963104	2434763	0.8717	0.0569487067075844	0.0328107867298863	0.302798039728488	FALSE	TRUE	Enterocyte
XCS-7_45	5237	41184	.	0.0377573815073815	XCS-7	XCS	6	5	5-8	1	1	5.51156440457981	4.3645595298652	0.953002618279498	1731350	0.8849	0.0375894411139045	0.0205059840623974	0.374662429514926	FALSE	TRUE	LUM-0
XCS-7_46	4346	38628	.	0.0382365123744434	XCS-7	XCS	6	6	5-8	0	0	-4.32505432368971	5.15447334279042	0.981950246274705	2275947	0.8874	0.0381772125723739	0.0736241048984489	0.360358941467837	FALSE	TRUE	LUM-1
XCS-7_47	4096	31533	.	0.0264167697332953	XCS-7	XCS	6	7	5-8	0	0	-3.51761762193278	-0.104422005861578	0.978458879498251	2044923	0.8985	0.0263482524118298	0.0634851147643009	0.360053154792264	FALSE	TRUE	LUM-1
XCS-7_51	3472	15141	.	0.0604979856020078	XCS-7	XCS	7	3	1-4	0	0	-4.54491713124585	-9.26239792069295	0.978499838061642	1284122	0.8973	0.0603505073132165	0.0602078600516552	0.340237546067264	FALSE	TRUE	LUM-1
XCS-7_54	3994	22514	.	0.0297148440970063	XCS-7	XCS	7	6	5-8	2	2	-0.698666100963533	24.7802041638354	0.984731470505856	2878929	0.8997	0.0296279893711249	0.0442011637914575	0.354716490615638	FALSE	TRUE	LUM-2
XCS-7_56	2639	11880	.	0.0410774410774411	XCS-7	XCS	7	8	5-8	3	3	-24.3162937858587	-18.078461805009	0.979492402647803	1324918	0.881	0.0409258638040926	0.103805146561041	0.309516795716269	FALSE	TRUE	T
XCS-7_57	1891	9980	.	0.0516032064128257	XCS-7	XCS	8	1	1-4	8	8	22.7108668833513	5.05356989375402	0.904425393613127	493523	0.8209	0.051417731629393	0.170960841982451	0.277457000078461	FALSE	TRUE	Epi-R
XCS-7_61	3160	11275	.	0.0145454545454545	XCS-7	XCS	8	5	5-8	5	5	31.4995594624885	9.08431553811204	0.950006304017192	1083858	0.8487	0.0143482064741907	0.0423494829269034	0.281914939896446	FALSE	TRUE	Enterocyte
XCS-7_64	4001	30610	.	0.0406076445606011	XCS-7	XCS	8	8	5-8	10	10	-5.47929866046483	36.4168334305818	0.981017700995753	1587515	0.8826	0.0405295249274512	0.0620730217178418	0.351981206968114	FALSE	TRUE	PDGFRA
XCS-7_67	3815	16644	.	0.0463830809901466	XCS-7	XCS	9	3	1-4	1	1	5.36240827460355	-0.249344629282952	0.975060323994858	1249899	0.8892	0.0462912993943755	0.054443018910024	0.358335724270369	FALSE	TRUE	LUM-0
XCS-7_69	4054	22421	.	0.0236831541858079	XCS-7	XCS	9	5	5-8	1	1	3.10809622746774	4.27822919281471	0.98096935269386	2014074	0.8978	0.0236167941647394	0.0351230652221132	0.361749907557383	FALSE	TRUE	LUM-0
XCS-7_70	3416	10241	.	0.0373986915340299	XCS-7	XCS	9	6	5-8	5	5	31.660030551578	8.98719689334664	0.943998757504136	1795000	0.8538	0.0366893380592011	0.0463263304994438	0.28456462225684	FALSE	TRUE	Enterocyte
XCS-7_71	3775	11638	.	0.0391819900326517	XCS-7	XCS	9	7	5-8	5	5	34.4597652597743	7.03082323960998	0.975784002277892	2077576	0.8488	0.0386801255407583	0.0323436802547924	0.295829560318752	FALSE	TRUE	Enterocyte
XCS-7_72	3941	17181	.	0.036843024270997	XCS-7	XCS	9	8	5-8	0	0	-1.60812670595908	8.90263647697475	0.982254825944945	1585592	0.8085	0.03677666744132	0.0432790270142996	0.357158485417176	FALSE	TRUE	LUM-1
XCS-7_73	4547	17040	.	0.0275234741784038	XCS-7	XCS	10	1	1-4	5	5	30.4432273080735	11.779252872245	0.977749611716441	2383823	0.8748	0.0271805273833671	0.0260569629311579	0.30560518623118	FALSE	TRUE	Enterocyte
XCS-7_75	2361	5696	.	0.0372191011235955	XCS-7	XCS	10	3	1-4	5	5	32.0551042305123	7.53067656893648	0.940490057391784	1366338	0.8721	0.0363574001028983	0.0769847450639058	0.236312093967317	FALSE	TRUE	Enterocyte
XCS-7_78	3757	18480	.	0.0485930735930736	XCS-7	XCS	10	6	5-8	0	0	-5.14781264321859	-4.05331568176284	0.984966684028557	1738074	0.8757	0.0485064549235672	0.0519717079259413	0.353003222496073	FALSE	TRUE	LUM-1
XCS-7_80	3122	8011	.	0.0418175009362127	XCS-7	XCS	10	8	5-8	5	5	32.8363272255251	9.14214415922701	0.948632939165641	1125231	0.8418	0.0412054120541205	0.0273540954506083	0.278395121486592	FALSE	TRUE	Enterocyte
XCS-7_81	3046	13087	.	0.0349201497669443	XCS-7	XCS	11	1	1-4	5	5	32.9423561761552	11.6697920477303	0.964402259641928	1516705	0.8643	0.0344593575629618	0.0492996328073041	0.271542503836634	FALSE	TRUE	Enterocyte
XCS-7_82	2440	23127	.	0.0661996800276733	XCS-7	XCS	11	2	1-4	0	0	3.13082402364639	-15.3804684861105	0.915295875794514	978497	0.8545	0.0661082084718684	0.116637974112476	0.319844045478679	FALSE	TRUE	LUM-1
XCS-7_83	2812	15172	.	0.0329554442393883	XCS-7	XCS	11	3	1-4	0	0	-9.63590807487137	1.28058438032388	0.969035325072589	611654	0.8892	0.0328450371148919	0.0754885562751069	0.330172289432653	FALSE	TRUE	LUM-1
XCS-7_87	3247	20747	.	0.0530679134332675	XCS-7	XCS	11	7	5-8	0	0	-7.46558810507685	-4.8790286510661	0.980895157067713	1381654	0.8862	0.0529479657593537	0.116739245705218	0.339684169240318	FALSE	TRUE	LUM-1
XCS-7_89	2602	6306	.	0.0486837932128132	XCS-7	XCS	12	1	1-4	5	5	30.6643819632746	7.89259542643641	0.958975654026753	721392	0.8412	0.0477895392278954	0.024449024365921	0.258172143164241	FALSE	TRUE	Enterocyte
XCS-7_90	1280	9789	.	0.0230871386249872	XCS-7	XCS	12	2	1-4	12	12	-24.9821462211501	8.38287904218775	0.928550380676581	745958	0.8474	0.0230002035416243	0.0691168915111538	0.236517973128217	FALSE	TRUE	Erythrocyte
XCS-7_91	1605	3257	.	0.052502302732576	XCS-7	XCS	12	3	1-4	5	5	32.7279171438826	4.34836205695981	0.916882803837439	463446	0.8311	0.0514595245260307	0.0530478291278851	0.216916023435767	FALSE	TRUE	Enterocyte
XCS-7_95	3277	13711	.	0.0558675516009044	XCS-7	XCS	12	7	5-8	0	0	-5.24577904787736	-2.77851866714222	0.983278870638476	1087712	0.8833	0.0557658707047175	0.0612679199423551	0.340595336814917	FALSE	TRUE	LUM-1
XCS-7_96	4905	27288	.	0.0307461155086485	XCS-7	XCS	12	8	5-8	16	16	-6.38275911939352	-25.9478124101742	0.983472263367101	1475591	0.8799	0.0306988657153311	0.0184042849331862	0.366387313114796	FALSE	TRUE	mitotic
XCS-8_01	3077	12338	.	0.0439293240395526	XCS-8	XCS	1	1	1-4	3	3	-21.5408438744285	-15.6222350320836	0.979019069877383	2219072	0.8997	0.0437732191891455	0.0559604308509101	0.321153016680659	FALSE	TRUE	T
XCS-8_06	3784	13653	.	0.0508313191240021	XCS-8	XCS	1	6	5-8	0	0	-2.94972396123373	1.94587323004437	0.981276104529595	2134149	0.895	0.0506458439757717	0.061149591719801	0.351924798325135	FALSE	TRUE	LUM-1
XCS-8_07	5479	34393	.	0.0390777193033466	XCS-8	XCS	1	7	5-8	16	16	-6.8904339000173	-25.9420107527277	0.992124185567135	5550096	0.9031	0.0390051368372174	0.0323284380441713	0.3678310567004	FALSE	TRUE	mitotic
XCS-8_09	3515	12787	.	0.0295612731680613	XCS-8	XCS	2	1	1-4	0	0	-6.96681468981507	2.9124955086514	0.970843674338732	1465418	0.889	0.0294874795225837	0.082347685112837	0.350212362908211	FALSE	TRUE	LUM-1
XCS-8_11	2649	8114	.	0.0571851121518363	XCS-8	XCS	2	3	1-4	3	3	-22.3728111712422	-15.870866002696	0.965351665892146	1107181	0.8889	0.0568836582076744	0.158384868975143	0.312859792394964	FALSE	TRUE	T
XCS-8_13	3597	13990	.	0.0471050750536097	XCS-8	XCS	2	5	5-8	0	0	-3.06782725436291	-8.10417071929348	0.97958661223837	2027503	0.8971	0.0469875222816399	0.0782679178836284	0.344924527151465	FALSE	TRUE	LUM-1
XCS-8_14	3845	15485	.	0.0438488860187278	XCS-8	XCS	2	6	5-8	2	2	-3.25806798273133	27.1813755101591	0.983851996131108	2696593	0.9	0.0436768300527467	0.18539832741274	0.347869059938856	FALSE	TRUE	LUM-2
XCS-8_15	3741	15520	.	0.0340850515463917	XCS-8	XCS	2	7	5-8	0	0	-3.69886507156872	-0.453891449018768	0.980082244010041	2298226	0.8949	0.0339581461034793	0.0618234986692768	0.343548115460571	FALSE	TRUE	LUM-1
XCS-8_19	3637	11415	.	0.0389837932544897	XCS-8	XCS	3	3	1-4	0	0	-3.85049281469448	-1.0732793974458	0.981117467200861	1094951	0.8956	0.0388918021324943	0.0668936559769448	0.349541615158685	FALSE	TRUE	LUM-1
XCS-8_24	4102	19122	.	0.0282397238782554	XCS-8	XCS	3	8	5-8	1	1	4.38111465034029	2.9641537674186	0.987733542931133	2276938	0.8876	0.0281734230709031	0.0258048316824266	0.366320115019593	FALSE	TRUE	LUM-0
XCS-8_26	3125	12809	.	0.0598017019283316	XCS-8	XCS	4	2	1-4	14	14	-18.5618317408009	-25.3984944804754	0.970158152245405	2605319	0.8878	0.05952751010258	0.081281468351829	0.316533678907501	FALSE	TRUE	T
XCS-8_29	4347	22042	.	0.0300789402050631	XCS-8	XCS	4	5	5-8	1	1	2.02243070492491	6.86262719985675	0.990004415808374	3055835	0.9035	0.0300203758206928	0.0494741341865083	0.367526256787027	FALSE	TRUE	LUM-0
XCS-8_31	5296	26729	.	0.0632646189531969	XCS-8	XCS	4	7	5-8	10	10	-4.01342083630811	36.5634893382144	0.991985935275298	4754033	0.8972	0.0630429109346456	0.0307634943789495	0.363784443786193	FALSE	TRUE	PDGFRA
XCS-8_32	2277	6456	.	0.100991325898389	XCS-8	XCS	4	8	5-8	0	0	-5.58733120679155	-14.263422402568	0.942450868668921	1103158	0.8419	0.100354009542866	0.282496722232628	0.311572483640134	FALSE	TRUE	LUM-1
XCS-8_33	3688	11875	.	0.0975157894736842	XCS-8	XCS	5	1	1-4	5	5	27.9698297438544	7.01720035473142	0.973219814004046	2252811	0.8493	0.0960836375705277	0.0426514945172452	0.292885716329374	FALSE	TRUE	Enterocyte
XCS-8_34	4027	19794	.	0.0512781651005355	XCS-8	XCS	5	2	1-4	10	10	-4.41715225195953	36.3863920516595	0.970905828075023	2496051	0.8858	0.0511489619028422	0.0581909796588975	0.350872477170368	FALSE	TRUE	PDGFRA
XCS-8_37	3869	18586	.	0.0449262886043258	XCS-8	XCS	5	5	5-8	8	8	20.6873949182946	-3.31170559224091	0.988210574751501	2426763	0.8862	0.0446810787671233	0.067307613338918	0.341826304789933	FALSE	TRUE	Epi-R
XCS-8_38	4671	27705	.	0.0256271431149612	XCS-8	XCS	5	6	5-8	1	1	-2.14258738512536	3.87823068588078	0.985817135195812	3185533	0.9034	0.0255772902482078	0.168617674702457	0.370119321216615	FALSE	TRUE	LUM-0
XCS-8_39	3700	10429	.	0.0503403969699875	XCS-8	XCS	5	7	5-8	5	5	30.0430046557674	7.3238591616351	0.975671025685845	2001127	0.8446	0.0493467431149544	0.0443344124928585	0.290268061154316	FALSE	TRUE	Enterocyte
XCS-8_40	3242	8135	.	0.0331899200983405	XCS-8	XCS	5	8	5-8	5	5	34.012582360231	10.0155836568711	0.950410806271637	1384009	0.8457	0.0325340402458127	0.0345551334745557	0.281828853688519	FALSE	TRUE	Enterocyte
XCS-8_42	3267	20837	.	0.0679080481835197	XCS-8	XCS	6	2	1-4	2	2	-7.12006638591162	20.1297665656611	0.946478653626391	1720520	0.8598	0.0676289251063423	0.10007061379685	0.330715334671482	FALSE	TRUE	LUM-2
XCS-8_43	5298	41559	.	0.0225943838879665	XCS-8	XCS	6	3	1-4	16	16	-6.99079029535339	-26.0204821917881	0.986023425150814	2435707	0.9027	0.0225223064376859	0.03448504369171	0.366859472008129	FALSE	TRUE	mitotic
XCS-8_46	4220	32248	.	0.0344517489456711	XCS-8	XCS	6	6	5-8	0	0	-9.39032156618103	2.5582662424312	0.977123706910938	2243830	0.8856	0.0343781910449609	0.0650503050649388	0.359261366627193	FALSE	TRUE	LUM-1
XCS-8_47	5267	48454	.	0.0310397490403269	XCS-8	XCS	6	7	5-8	1	1	1.78993307808368	0.825509606219585	0.985636629288179	3631537	0.9022	0.031000721426363	0.0320607787128395	0.372734199681685	FALSE	TRUE	LUM-0
XCS-8_51	3704	16935	.	0.029229406554473	XCS-8	XCS	7	3	1-4	1	1	7.40865903491634	-2.46684958495934	0.983089910187799	1694858	0.9049	0.029167403217253	0.0555709681399613	0.356467748555718	FALSE	TRUE	LUM-0
XCS-8_53	5767	17705	.	0.0259248799774075	XCS-8	XCS	7	5	5-8	5	5	32.1724892869053	9.59298022235287	0.986173038685423	8590282	0.8596	0.0241652251402212	0.0249050903713826	0.269089504758144	FALSE	TRUE	Enterocyte
XCS-8_55	4026	12682	.	0.0494401513956789	XCS-8	XCS	7	7	5-8	5	5	33.371074105263	10.6892979090184	0.982112477348798	3679229	0.8614	0.0485917672547199	0.0501366634872033	0.287774743853107	FALSE	TRUE	Enterocyte
XCS-8_57	4160	30674	.	0.029275608006781	XCS-8	XCS	8	1	1-4	0	0	-3.83007442959814	1.22976721834333	0.963916694427209	1705633	0.8829	0.0292279651087098	0.0554137462896463	0.362680301902653	FALSE	TRUE	LUM-1
XCS-8_59	3923	22333	.	0.0489858057582949	XCS-8	XCS	8	3	1-4	2	2	-4.43131540688505	24.4570311248873	0.984323426220249	1475134	0.9008	0.0488610987047789	0.0908595372046594	0.353608216558856	FALSE	TRUE	LUM-2
XCS-8_61	4318	48180	.	0.0346616853466169	XCS-8	XCS	8	5	5-8	0	0	-10.8706948118408	3.51246560891352	0.988462510021856	2244954	0.8992	0.0346013591911155	0.0401624030149051	0.361161479227799	FALSE	TRUE	LUM-1
XCS-8_62	3014	15893	.	0.121814635374064	XCS-8	XCS	8	6	5-8	8	8	25.1381144619261	3.51843056305854	0.951997872986934	1553680	0.879	0.120931975763633	0.125914866813796	0.316653783006359	FALSE	TRUE	Epi-R
XCS-8_63	5065	26018	.	0.0652240756399416	XCS-8	XCS	8	7	5-8	5	5	30.0546372229066	7.17304306086192	0.982848540106204	3903291	0.8597	0.0642243499981077	0.0412755137416441	0.317937698832535	FALSE	TRUE	Enterocyte
XCS-8_64	1757	6222	.	0.0887174541947927	XCS-8	XCS	8	8	5-8	8	8	21.1729421846183	3.88678008779316	0.956092251817413	414229	0.8032	0.0882776267391652	0.370851664314767	0.289767679218797	FALSE	TRUE	Epi-R
XCS-8_66	999	6119	.	0.00996894917470175	XCS-8	XCS	9	2	1-4	12	12	-20.5557882799826	9.48736396028805	0.915116883017136	1095171	0.8286	0.00993485342019544	0.180797443660791	0.246739837371383	FALSE	TRUE	Erythrocyte
XCS-8_69	3948	19070	.	0.0296801258521238	XCS-8	XCS	9	5	5-8	1	1	3.53557514965942	4.04562292148794	0.985138283828227	2405628	0.901	0.029602510460251	0.0531837295117137	0.361403670682836	FALSE	TRUE	LUM-0
XCS-8_70	5201	27776	.	0.0389544930875576	XCS-8	XCS	9	6	5-8	13	13	-26.8648702486261	19.9715825690765	0.98928064843922	4739942	0.9046	0.0387369325504797	0.0330561247872025	0.353897305846596	FALSE	TRUE	NC
XCS-8_72	2916	9445	.	0.105346744309158	XCS-8	XCS	9	8	5-8	11	11	18.4406642560087	23.8865011065182	0.963900328190902	1645762	0.8799	0.104648716870004	0.168319341514695	0.310198153555296	FALSE	TRUE	PECAM1
XCS-8_73	3728	19007	.	0.0263587099489662	XCS-8	XCS	10	1	1-4	4	4	4.62710440388657	-28.7343437107605	0.970518342731517	1733610	0.8806	0.0262661214218308	0.0472880747281099	0.351960287725156	FALSE	TRUE	Ms-A
XCS-8_74	2680	11748	.	0.0755873340143003	XCS-8	XCS	10	2	1-4	3	3	-23.3408716435703	-12.9116508798516	0.963309386055329	2121111	0.8838	0.0752669944058315	0.234182422392528	0.314433027539238	FALSE	TRUE	T
XCS-8_75	3454	13737	.	0.0390915046953483	XCS-8	XCS	10	3	1-4	0	0	-3.71553635018657	-0.716569072102424	0.970438580366621	1155763	0.8825	0.0389751778197126	0.0671054125709095	0.349639334615608	FALSE	TRUE	LUM-1
XCS-8_77	3612	19043	.	0.0367589140366539	XCS-8	XCS	10	5	5-8	0	0	-4.75733034217725	3.98026016276947	0.979540682251817	2000311	0.8921	0.0366530526756728	0.0521836840236211	0.342879654025987	FALSE	TRUE	LUM-1
XCS-8_79	3625	14827	.	0.0483577257705537	XCS-8	XCS	10	7	5-8	10	10	-4.66866821510089	33.338949681441	0.981779063002758	2560969	0.8901	0.0481304960730348	0.0819441998696288	0.336251021790481	FALSE	TRUE	PDGFRA
XCS-8_80	3478	13563	.	0.0340632603406326	XCS-8	XCS	10	8	5-8	1	1	7.50293605135395	-1.92261512911654	0.971672848768013	2039744	0.893	0.0339107457428068	0.15401082931809	0.345872954627391	FALSE	TRUE	LUM-0
XCS-8_81	3461	27211	.	0.0358678475616479	XCS-8	XCS	11	1	1-4	14	14	-20.3910332901457	-25.2232393119756	0.969733729772747	1738894	0.8912	0.0357522253562402	0.0663500306878806	0.329935256175378	FALSE	TRUE	T
XCS-8_82	3181	29315	.	0.0381374722838137	XCS-8	XCS	11	2	1-4	0	0	-8.06874604544588	-8.10591191020794	0.958848431249485	1515839	0.8448	0.0380608701572819	0.0744234276622042	0.331633097071409	FALSE	TRUE	LUM-1
XCS-8_87	3409	14488	.	0.0364439536167863	XCS-8	XCS	11	7	5-8	5	5	33.180943589283	7.00469844133702	0.976545764578412	2861743	0.8684	0.0358403475427641	0.102935096058886	0.283605128962785	FALSE	TRUE	Enterocyte
XCS-8_88	4351	40937	.	0.0295576129174097	XCS-8	XCS	11	8	5-8	0	0	-8.23260041985658	-7.22263009548218	0.984732593504429	2084032	0.8907	0.029505718256968	0.0330435473475781	0.360521342556428	FALSE	TRUE	LUM-1
XCS-8_89	2910	10917	.	0.0397545113126317	XCS-8	XCS	12	1	1-4	3	3	-21.2045203935651	-16.2252501252088	0.963880316591134	1007092	0.8791	0.0396709323583181	0.0876260535217958	0.316173458752138	FALSE	TRUE	T
XCS-8_90	2757	6191	.	0.0898077854950735	XCS-8	XCS	12	2	1-4	5	5	30.9475041790649	4.72809698546541	0.983893126393841	4504304	0.8563	0.0824192113845242	0.0608392724547366	0.223775165276301	FALSE	TRUE	Enterocyte
XCS-8_93	3653	10022	.	0.0610656555577729	XCS-8	XCS	12	5	5-8	5	5	26.3179026556438	6.5896520617471	0.956075575049468	1291310	0.8438	0.0600883652430044	0.0238616772827125	0.291703622976108	FALSE	TRUE	Enterocyte
XCS-8_94	1096	3119	.	0.148765630009618	XCS-8	XCS	12	6	5-8	8	8	20.9488926051256	3.55547229153876	0.96065308589306	387161	0.8131	0.148337595907928	0.371157961010461	0.250646137338836	FALSE	TRUE	Epi-R
XCS-8_96	3387	13703	.	0.0416697073633511	XCS-8	XCS	12	8	5-8	0	0	-4.677825756586	0.395068399254837	0.975013158982256	1028001	0.8531	0.0415272727272727	0.0361774920130314	0.347580868396277	FALSE	TRUE	LUM-1
XCS-9_01	3415	13351	.	0.0549771552692682	XCS-9	XCS	1	1	1-4	14	14	-18.7149203728153	-25.5640848803231	0.975548239821076	2035729	0.8901	0.0548211218164165	0.0572488764765303	0.325138316331248	FALSE	TRUE	T
XCS-9_02	3092	10060	.	0.0604373757455268	XCS-9	XCS	1	2	1-4	2	2	-3.72140819882414	25.8850154029799	0.967325459301278	2162467	0.8716	0.060114692505438	0.0831959149540493	0.331579845875787	FALSE	TRUE	LUM-2
XCS-9_03	3196	10661	.	0.0811368539536629	XCS-9	XCS	1	3	1-4	10	10	-6.69331647446015	35.9481364466853	0.98104382340139	1380712	0.8773	0.0807580991504061	0.092459311548406	0.330169143824368	FALSE	TRUE	PDGFRA
XCS-9_06	980	2064	.	0.060562015503876	XCS-9	XCS	1	6	5-8	8	8	21.6039734465333	4.41537618175325	0.909479994005695	547775	0.8113	0.0595238095238095	0.305156161329041	0.225607780499853	FALSE	TRUE	Epi-R
XCS-9_07	2833	7102	.	0.10560405519572	XCS-9	XCS	1	7	5-8	5	5	28.1384007351096	6.94384368409805	0.978227619790772	1138448	0.8333	0.102908891328211	0.0353689402297359	0.262486112051824	FALSE	TRUE	Enterocyte
XCS-9_08	2300	8451	.	0.0341971364335582	XCS-9	XCS	1	8	5-8	3	3	-25.6310348573558	-15.9370438751363	0.983493171220501	1121229	0.8709	0.0340761702629407	0.0612857295514474	0.308650591894776	FALSE	TRUE	T
XCS-9_09	3241	13391	.	0.0917033828690912	XCS-9	XCS	2	1	1-4	9	9	-34.8424919852009	-1.3881143949247	0.96544161293887	1690746	0.8618	0.0912671869193608	0.0469647511323667	0.318680748766629	FALSE	TRUE	Neutrophil
XCS-9_10	2891	9793	.	0.0306341264168283	XCS-9	XCS	2	2	1-4	8	8	24.8742175604907	-0.754956403182234	0.976538829396441	3082458	0.8691	0.0295799645040426	0.0797754215838324	0.283513719643907	FALSE	TRUE	Epi-R
XCS-9_13	2994	9502	.	0.0474636918543465	XCS-9	XCS	2	5	5-8	0	0	-6.19020512362606	4.34184499069147	0.987692386797529	1272040	0.8831	0.0473789263578107	0.0764328609547183	0.33399390438271	FALSE	TRUE	LUM-1
XCS-9_18	2670	5722	.	0.0660608178958406	XCS-9	XCS	3	2	1-4	5	5	27.5481083224381	7.4215244772687	0.957579446593372	831673	0.8291	0.0648592999313658	0.0472154783359895	0.267754615869303	FALSE	TRUE	Enterocyte
XCS-9_21	5129	25620	.	0.0417252146760344	XCS-9	XCS	3	5	5-8	1	1	7.82774254544305	-16.689989681942	0.991864620377723	3386863	0.8962	0.0416601714731099	0.0350118099286756	0.374204094862575	FALSE	TRUE	LUM-0
XCS-9_23	3774	15506	.	0.043918483167806	XCS-9	XCS	3	7	5-8	0	0	-5.65650834487274	-0.792923512900166	0.983048538686015	2327492	0.8852	0.0437970287478294	0.0717297132668419	0.351655856306048	FALSE	TRUE	LUM-1
XCS-9_25	3483	15379	.	0.0435659015540672	XCS-9	XCS	4	1	1-4	3	3	-21.5441793410933	-15.9436496250378	0.97067329752926	2042339	0.8823	0.0434472472602296	0.0693811881379032	0.325688349775738	FALSE	TRUE	T
XCS-9_26	3457	12403	.	0.043054099814561	XCS-9	XCS	4	2	1-4	1	1	6.00019646018577	0.981843773194788	0.949612155182639	1723971	0.85	0.042953667953668	0.0693170694977788	0.3513120748601	FALSE	TRUE	LUM-0
XCS-9_31	2981	10263	.	0.0576829387118776	XCS-9	XCS	4	7	5-8	0	0	2.87633372315985	-14.1240713435656	0.983064738627327	1379301	0.8866	0.0575483620103043	0.0442724981445966	0.333673918072094	FALSE	TRUE	LUM-1
XCS-9_32	3266	9035	.	0.0397343663530714	XCS-9	XCS	4	8	5-8	5	5	29.5084320976579	11.1473348949176	0.949735528004446	1384273	0.8563	0.0391536699749155	0.040071048156418	0.277638320213325	FALSE	TRUE	Enterocyte
XCS-9_33	4172	19527	.	0.0343626773185845	XCS-9	XCS	5	1	1-4	1	1	7.34414578201926	4.46694075109319	0.970280505604895	1746817	0.882	0.0343029497469455	0.0561890472618155	0.369851865509394	FALSE	TRUE	LUM-0
XCS-9_34	2595	10194	.	0.0633706101628409	XCS-9	XCS	5	2	1-4	0	0	-1.56645029437223	-10.4324292018992	0.940342943916757	1153494	0.8431	0.0632093933463796	0.127769698539263	0.326983488560573	FALSE	TRUE	LUM-1
XCS-9_37	4301	23096	.	0.0342916522341531	XCS-9	XCS	5	5	5-8	0	0	-6.30511347439717	0.90961295938732	0.992486995075133	2265919	0.8898	0.0342427255826019	0.0680535835919171	0.360072195385855	FALSE	TRUE	LUM-1
XCS-9_38	3563	17050	.	0.0504985337243402	XCS-9	XCS	5	6	5-8	0	0	2.61308085720438	-13.8338931242922	0.983811822382542	1950478	0.8867	0.0503832874948797	0.0767974644024392	0.342629966641263	FALSE	TRUE	LUM-1
XCS-9_40	3919	17212	.	0.0380548454566581	XCS-9	XCS	5	8	5-8	0	0	-6.0350818848571	4.35882757914653	0.973856039331418	1567530	0.8758	0.0379490150637312	0.0668703479476999	0.357704514732363	FALSE	TRUE	LUM-1
XCS-9_41	7037	106876	.	0.0651970507878289	XCS-9	XCS	6	1	1-4	8	8	23.7778632270808	1.90067077538858	0.988093515255534	5746831	0.8901	0.0650351869481623	0.0106046046604948	0.357992900821358	FALSE	TRUE	Epi-R
XCS-9_43	4527	31258	.	0.0220103653464713	XCS-9	XCS	6	3	1-4	1	1	7.42975214594151	-15.693711203662	0.98506150088244	1596898	0.8963	0.0219808306709265	0.038269324998034	0.365141102694154	FALSE	TRUE	LUM-0
XCS-9_45	4628	50400	.	0.0896031746031746	XCS-9	XCS	6	5	5-8	1	1	3.31703698489905	-3.27625005405555	0.984523532908372	2570371	0.8809	0.0895090480248945	0.0408895125394096	0.3726036481702	FALSE	TRUE	LUM-0
XCS-9_47	3937	21516	.	0.0253764640267708	XCS-9	XCS	6	7	5-8	5	5	32.8018642278521	11.53113496185	0.989827680896204	5453539	0.8894	0.0248647665802991	0.0399453038624002	0.285068859119815	FALSE	TRUE	Enterocyte
XCS-9_48	4270	33621	.	0.0228131227506618	XCS-9	XCS	6	8	5-8	1	1	-2.20803111176993	3.99484053342352	0.982966336651933	1834301	0.8734	0.0227860134874187	0.0442401324542925	0.367623133483414	FALSE	TRUE	LUM-0
XCS-9_50	2326	5141	.	0.0287881735070998	XCS-9	XCS	7	2	1-4	5	5	33.6230610861743	5.74106615249252	0.954665219946652	1267975	0.8495	0.0282119710255433	0.0571039698556477	0.247544697268157	FALSE	TRUE	Enterocyte
XCS-9_51	1178	2885	.	0.0994800693240901	XCS-9	XCS	7	3	1-4	8	8	21.9331817454562	4.26914261944786	0.920954926858246	384142	0.8737	0.0990680013807387	0.247121137021198	0.22521849466396	FALSE	TRUE	Epi-R
