cluster	gene	size	boundary	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TCR	tf	enrich_TF	enrich_miRNA	enrich_GO	enrich_KEGG	enrich_PPI
MD98	KLF9	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	EMP1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ICAM4	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ICAM1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CTD-2369P2.8	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NFKBIE	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	PPIF	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HLA-E	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	TAP1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	UGCG	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	IRF8	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CYCS	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	SPTY2D1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NUFIP2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NR4A1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NR4A2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CXCL2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	GTF2B	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CDC42EP4	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HEXIM1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	IER5	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ARL6IP1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ING1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CALM1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	GADD45A	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	C8orf4	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CEBPD	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	SERTAD1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ARF4	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NOLC1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	FAM53C	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	RBBP6	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	TRA2B	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	MORF4L2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	GLUL	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	PPP1R10	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	MYLIP	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	BTG1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	SNHG12	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	DDIT3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSPA5	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HERPUD1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CHORDC1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSPD1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	DNAJB4	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSPA8	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSPE1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSPA1A	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSPA1B	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSP90AB1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSP90AA2P	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSP90AA1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	HSPH1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	DNAJB1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	SRSF3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	BRD2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	SRSF7	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	PLK2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CISH	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	PNRC1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	PHLDA1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	XBP1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	YWHAG	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ERRFI1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	DDX3X	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	EGR2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	YBX3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	JUNB	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	IER3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	TUBB4B	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	GADD45B	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	TNFAIP3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CCL2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	PIM1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ZC3HAV1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	H3F3B	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NFIL3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	SLC38A2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	RHOB	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	KLF4	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	UBC	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	TNFRSF10D	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ADAMTS1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	EGR3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	EIF1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	KLHL15	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	JUND	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ARL5B	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NAMPT	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NAMPTP1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	DUSP1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	BAG3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CDKN1A	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	EIF4A3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CTD-3252C9.4	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	PPP1R15B	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	SLC2A3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	MAFF	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	GEM	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	DDX5	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CSRNP1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	DUSP5	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	KLF10	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	CCNL1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	PPP1R15A	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	IRF1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NFKBIA	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	IER2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	JUN	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	DNAJA1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	MCL1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	FOS	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	EGR1	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	FOSB	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	SOCS3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ZFP36	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	NFKBIZ	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	BTG2	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD98	ATF3	148	3273:3420	0.952702702702703	0.0337837837837838	0	0.0135135135135135	0	0.195945945945946	TRUE	TRUE	TRUE	TRUE	TRUE
MD99	TCP1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	MRPL18	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	DYNLL1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	SAT1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	H2AFZ	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	TUBA1B	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	TUBA1A	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	RSRP1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	EIF4A2	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	ADM	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	SRSF2	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	ATF4	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	TFRC	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	TUBA1C	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	UBB	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	UBBP4	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	RGS2	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	ARL4D	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	RASD1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	ZNF844	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	ID2	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	SNAI1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	C6orf62	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	AMD1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	SIRT1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	SNHG1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	UAP1	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD99	BPGM	28	3421:3448	0.928571428571429	0.0357142857142857	0	0.0357142857142857	0	0.142857142857143	TRUE	FALSE	TRUE	TRUE	FALSE
MD100	CNTNAP2	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	SEMA3B	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	VWA3A	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	NOS1	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	RP11-267N12.2	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	FCAR	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	SLC26A5	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	C12orf76	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	KANSL3	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	MAPT	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	RP5-1039K5.19	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	MIR3945HG	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	RP11-34P1.1	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	KIAA2012	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	MVK	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	MYBPHL	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD100	LINC00520	17	3449:3465	0.705882352941177	0.176470588235294	0	0.117647058823529	0	0	FALSE	FALSE	TRUE	FALSE	FALSE
MD101	MTATP6P1	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MTND1P23	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MT-ND1	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MT-ATP8	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MT-CO2	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MT-CO3	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MTCO1P12	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MTND2P28	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MT-ND2	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MT-CYB	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
MD101	MT-RNR1	16	3466:3481	0.625	0	0.125	0.25	0	0	TRUE	FALSE	TRUE	TRUE	TRUE
